,hs_code,suffix,description
50,8504.32,000,容量が1キロボルトアンペアを超え16キロボルトアンペア以下のもの
51,8504.33,,容量が16キロボルトアンペアを超え500キロボルトアンペア以下のもの
52,,010,− 容量が50キロボルトアンペア以下のもの
53,,020,− 容量が50キロボルトアンペアを超え200キロボルトアンペア未満のもの
54,,090,− その他のもの
55,8504.34,000,容量が500キロボルトアンペアを超えるもの
56,8504.40,,スタティックコンバーター
57,,010,− 整流機器
58,,090,− その他のもの
59,8504.50,000,その他のインダクター
60,8504.90,000,部分品
61,85.05,,電磁石、永久磁石、永久磁石用の物品で磁化してないもの並びに電磁式又は永久磁石式のチャック、クランプその他これらに類する保持具並びに電磁式のカップリング、クラッチ、ブレーキ及びリフティングヘッド
62,,,永久磁石及び永久磁石用の物品で磁化してないもの
63,8505.11,000,金属製のもの
64,8505.19,000,その他のもの
65,8505.20,000,電磁式のカップリング、クラッチ及びブレーキ
66,8505.90,,その他のもの（部分品を含む。）
67,,010,− 電磁石
68,,090,− その他のもの
69,85.06,,一次電池
70,8506.10,,二酸化マンガンを使用したもの
71,,,− アルカリマンガン電池
72,,011,−− ボタン電池
73,,019,−− その他のもの
74,,090,− その他のもの
75,8506.30,000,酸化水銀を使用したもの
76,8506.40,000,酸化銀を使用したもの
77,8506.50,000,リチウムを使用したもの
78,8506.60,000,空気・亜鉛電池
79,8506.80,000,その他の一次電池
80,8506.90,000,部分品
81,85.07,,蓄電池（隔離板を含むものとし、長方形（正方形を含む。）であるかないかを問わない。）
82,8507.10,,ピストンエンジンの始動に使用する種類の鉛蓄電池
83,,010,− 公称電圧が6ボルト又は12ボルトのもの
84,,020,− その他のもの
85,8507.20,,その他の鉛蓄電池
86,,010,− 公称電圧が6ボルト又は12ボルトのもの
87,,020,− その他のもの
88,8507.30,000,ニッケル・カドミウム蓄電池
89,8507.50,000,ニッケル・水素蓄電池
90,8507.60,000,リチウム・イオン蓄電池
91,8507.80,000,その他の蓄電池
92,8507.90,000,部分品
93,85.08,,真空式掃除機
94,,,電動装置を自蔵するもの
95,8508.11,,"出力が1,500ワット以下のもの（ダストバッグ又はその他の容器（20リットル以下のもの）を有するものに限る。）"
96,,010,− 電池内蔵式のもの
97,,090,− その他のもの
98,8508.19,000,その他のもの
99,8508.60,000,その他のもの
100,8508.70,000,部分品
101,85.09,,家庭用電気機器（電動装置を自蔵するものに限るものとし、第85.08項の真空式掃除機を除く。）
102,8509.40,000,食物用グラインダー、食物用ミキサー及び果汁又は野菜ジュースの搾り機
103,8509.80,000,その他の機器
104,8509.90,000,部分品
105,85.10,,かみそり、バリカン及び脱毛器（電動装置を自蔵するものに限る。）
106,8510.10,000,かみそり
107,8510.20,000,バリカン
108,8510.30,000,脱毛器
109,8510.90,000,部分品
110,85.11,,火花点火式又は圧縮点火式の内燃機関の点火又は始動に使用する種類の電気機器（例えば、点火用磁石発電機、直流磁石発電機、イグニションコイル、点火プラグ、予熱プラグ及びスターター）並びにこれらの内燃機関に使用する種類の発電機（例えば、直流発電機及び交流発電機）及び開閉器
111,8511.10,,点火プラグ
112,,010,− 自動車用のもの
113,,090,− その他のもの
114,8511.20,000,点火用磁石発電機、直流磁石発電機及びはずみ車式磁石発電機
115,8511.30,000,ディストリビューター及びイグニションコイル
116,8511.40,000,スターター及び始動充電発電機
117,8511.50,000,その他の発電機
118,8511.80,000,その他の機器
119,8511.90,,部分品
120,,010,− 発電機又はスターターのもの
121,,090,− その他のもの
122,85.12,,電気式の照明用又は信号用の機器（第85.39項の物品を除く。）、ウインドスクリーンワイパー及び曇り除去装置（自転車又は自動車に使用する種類のものに限る。）
123,8512.10,000,照明用又は可視信号用の機器（自転車に使用する種類のものに限る。）
124,8512.20,000,その他の照明用又は可視信号用の機器
125,8512.30,000,音響信号機器
126,8512.40,000,ウインドスクリーンワイパー及び曇り除去装置
127,8512.90,000,部分品
128,85.13,,携帯用電気ランプ（内蔵したエネルギー源（例えば、電池及び磁石発電機）により機能するように設計したものに限るものとし、第85.12項の照明用機器を除く。）
129,8513.10,000,ランプ
130,8513.90,000,部分品
131,85.14,,工業用又は理化学用の電気炉（電磁誘導又は誘電損失により機能するものを含む。）及び工業用又は理化学用のその他の機器（電磁誘導又は誘電損失により物質を加熱処理するものに限る。）
132,,,抵抗加熱炉
133,8514.11,000,熱間静水圧プレス
134,8514.19,000,その他のもの
135,8514.20,000,電磁誘導又は誘電損失により機能する炉
136,,,その他の炉
137,8514.31,000,電子ビーム炉
138,8514.32,000,プラズマアーク炉及び真空アーク炉
139,8514.39,000,その他のもの
140,8514.40,000,その他の機器（電磁誘導又は誘電損失により物質を加熱処理するものに限る。）
141,8514.90,000,部分品
142,85.15,,はんだ付け用、ろう付け用又は溶接用の機器（電気式（電気加熱ガス式を含む。）、レーザーその他の光子ビーム式、超音波式、電子ビーム式、磁気パルス式又はプラズマアーク式のものに限るものとし、切断に使用することができるかできないかを問わない。）及び金属又はサーメットの熱吹付け用電気機器
143,,,ろう付け用又ははんだ付け用の機器
144,8515.11,000,はんだごて及びはんだ付けガン
145,8515.19,000,その他のもの
146,,,金属用抵抗溶接機器
147,8515.21,000,全自動式又は半自動式のもの
148,8515.29,000,その他のもの
149,,,アーク溶接機器（プラズマアーク溶接機器を含むものとし、金属用のものに限る。）
150,8515.31,000,全自動式又は半自動式のもの
151,8515.39,000,その他のもの
152,8515.80,,その他の機器
153,,010,− 超音波式のもの
154,,090,− その他のもの
155,8515.90,,部分品
156,,010,− 超音波式機器のもの
157,,090,− その他のもの
158,85.16,,電気式の瞬間湯沸器、貯蔵式湯沸器、浸せき式液体加熱器、暖房機器及び土壌加熱器、電熱式の調髪用機器（例えば、ヘアドライヤー、ヘアカーラー及びカール用こて）及び手用ドライヤー、電気アイロンその他の家庭において使用する種類の電熱機器並びに電熱用抵抗体（第85.45項のものを除く。）
159,8516.10,000,電気式の瞬間湯沸器、貯蔵式湯沸器及び浸せき式液体加熱器
160,,,電気式の暖房機器及び土壌加熱器
161,8516.21,000,蓄熱式ラジエーター
162,8516.29,000,その他のもの
163,,,電熱式の調髪用機器及び手用ドライヤー
164,8516.31,000,ヘアドライヤー
165,8516.32,000,その他の調髪用機器
166,8516.33,000,手用ドライヤー
167,8516.40,000,電気アイロン
168,8516.50,,マイクロ波オーブン
169,,010,− マイクロ波以外の方法による加熱機能を有しないもの
170,,090,− その他のもの
171,8516.60,000,その他のオーブン並びにクッカー、加熱調理板、煮沸リング、グリル及びロースター
172,,,その他の電熱機器
173,8516.71,000,コーヒーメーカー及びティーメーカー
174,8516.72,000,トースター
175,8516.79,,その他のもの
176,,010,− 電気がま
177,,090,− その他のもの
178,8516.80,000,電熱用抵抗体
179,8516.90,000,部分品
180,85.17,,電話機（スマートフォン及び携帯回線網用その他の無線回線網用のその他の電話を含む。）及びその他の機器（音声、画像その他のデータを送受信するものに限るものとし、有線又は無線回線網（例えば、ローカルエリアネットワーク（LAN）又はワイドエリアネットワーク（WAN））用の通信機器を含む。 ）（第84.43項、第85.25項、第85.27項及び第85.28項の送受信機器を除く。）
181,,,電話機（スマートフォン及び携帯回線網用その他の無線回線網用のその他の電話を含む。）
182,8517.11,000,コードレス送受話器付きの有線電話機
183,8517.13,000,スマートフォン
184,8517.14,000,携帯回線網用その他の無線回線網用のその他の電話
185,8517.18,000,その他のもの
186,,,その他の機器（音声、画像その他のデータを送受信するものに限るものとし、有線又は無線回線網（例えば、ローカルエリアネットワーク（LAN）又はワイドエリアネットワーク（WAN））用の通信機器を含む。）
187,8517.61,000,基地局
188,8517.62,,音声、画像その他のデータを受信、変換、送信又は再生するための機械（スイッチング機器及びルーティング機器を含む。）
189,,010,− スイッチング機器及びルーティング機器
190,,090,− その他のもの
191,8517.69,000,その他のもの
192,,,部分品
193,8517.71,000,アンテナ及びアンテナ反射器並びにこれらに使用する部分品
194,8517.79,000,その他のもの
195,85.18,,マイクロホン及びそのスタンド、拡声器（エンクロージャーに取り付けてあるかないかを問わない。）、へッドホン及びイヤホン（マイクロホンを取り付けてあるかないかを問わない。）、マイクロホンと拡声器を組み合わせたもの、可聴周波増幅器並びに電気式音響増幅装置
196,8518.10,000,マイクロホン及びそのスタンド
197,,,拡声器（エンクロージャーに取り付けてあるかないかを問わない。）
198,8518.21,000,単一型拡声器（エンクロージャーに取り付けたものに限る。）
199,8518.22,000,複数型拡声器（同一のエンクロージャーに取り付けたものに限る。）
200,8518.29,000,その他のもの
201,8518.30,000,ヘッドホン及びイヤホン（マイクロホンを取り付けてあるかないかを問わない。）並びにマイクロホンと拡声器を組み合わせたもの
202,8518.40,000,可聴周波増幅器
203,8518.50,000,電気式音響増幅装置
204,8518.90,000,部分品
205,85.19,,音声の記録用又は再生用の機器
206,8519.20,000,硬貨、銀行券、バンクカード、トークンその他の支払手段により作動する機器
207,8519.30,000,レコードデッキ
208,,,その他の機器
209,8519.81,000,磁気媒体、光学媒体又は半導体媒体を使用するもの
210,8519.89,000,その他のもの
211,85.21,,ビデオの記録用又は再生用の機器（ビデオチューナーを自蔵するかしないかを問わない。）
212,8521.10,000,磁気テープ式のもの
213,8521.90,000,その他のもの
214,85.22,,部分品及び附属品（第85.19項又は第85.21項の機器に専ら又は主として使用するものに限る。）
215,8522.10,000,ピックアップカートリッジ
216,8522.90,000,その他のもの
217,85.23,,ディスク、テープ、不揮発性半導体記憶装置、スマートカードその他の媒体（記録してあるかないかを問わず、ディスク製造用の原盤及びマスターを含むものとし、第37類の物品を除く。）
218,,,磁気媒体
219,8523.21,000,カード（磁気ストライプを有するもの）
220,8523.29,000,その他のもの
221,,,光学媒体
222,8523.41,000,記録してないもの
223,8523.49,000,その他のもの
224,,,半導体媒体
225,8523.51,000,不揮発性半導体記憶装置
226,8523.52,,スマートカード
227,,010,− プロキシミティカード及びプロキシミティタグ
228,,090,− その他のもの
229,8523.59,000,その他のもの
230,8523.80,000,その他のもの
231,85.24,,フラットパネルディスプレイモジュール（タッチスクリーンが組み込まれているかいないかを問わない。）
232,,,ドライバ又は制御回路を有しないもの
233,8524.11,000,液晶のもの
234,8524.12,000,有機発光ダイオード（OLED）のもの
235,8524.19,000,その他のもの
236,,,その他のもの
237,8524.91,000,液晶のもの
238,8524.92,000,有機発光ダイオード（OLED）のもの
239,8524.99,000,その他のもの
240,85.25,,ラジオ放送用又はテレビジョン用の送信機器（受信機器、録音装置又は音声再生装置を自蔵するかしないかを問わない。）、テレビジョンカメラ、デジタルカメラ及びビデオカメラレコーダー
241,8525.50,000,送信機器
242,8525.60,000,送信機器（受信機器を自蔵するものに限る。）
243,,,テレビジョンカメラ、デジタルカメラ及びビデオカメラレコーダー
244,8525.81,000,この類の号注1の高速度の物品
245,8525.82,000,その他のもの（この類の号注2の耐放射線性の物品に限る。）
246,8525.83,000,その他のもの（この類の号注3の暗視用の物品に限る。）
247,8525.89,000,その他のもの
248,85.26,,レーダー、航行用無線機器及び無線遠隔制御機器
249,8526.10,,レーダー
250,,010,− 船舶用のもの
251,,020,− 航空機用のもの（機上用又は地上用のものであるかないかを問わない。）
252,,090,− その他のもの
253,,,その他のもの
254,8526.91,,航行用無線機器
255,,010,− 航空機用のもの（機上用又は地上用のものであるかないかを問わない。）
256,,090,− その他のもの
257,8526.92,000,無線遠隔制御機器
258,85.27,,ラジオ放送用の受信機器（同一のハウジングにおいて音声の記録用若しくは再生用の機器又は時計と結合してあるかないかを問わない。）
259,,,ラジオ放送用受信機（外部電源によらずに作動するものに限る。）
260,8527.12,000,ポケットサイズのカセットプレーヤー（ラジオを自蔵するものに限る。）
261,8527.13,000,その他の機器（音声の記録用又は再生用の機器と結合してあるものに限る。）
262,8527.19,000,その他のもの
263,,,自動車に使用する種類のラジオ放送用受信機（外部電源によらなければ作動しないものに限る。）
264,8527.21,000,音声の記録用又は再生用の機器と結合してあるもの
265,8527.29,000,その他のもの
266,,,その他のもの
267,8527.91,000,音声の記録用又は再生用の機器と結合してあるもの
268,8527.92,000,時計と結合してあるもの（音声の記録用又は再生用の機器と結合してあるものを除く。）
269,8527.99,000,その他のもの
270,85.28,,モニター及びプロジェクター（テレビジョン受像機器を有しないものに限る。）並びにテレビジョン受像機器（ラジオ放送用受信機又は音声若しくはビデオの記録用若しくは再生用の装置を自蔵するかしないかを問わない。）
271,,,陰極線管モニター
272,8528.42,000,第84.71項の自動データ処理機械に直接接続することができ、かつ、それとともに使用するように設計されたもの
273,8528.49,000,その他のもの
274,,,その他のモニター
275,8528.52,000,第84.71項の自動データ処理機械に直接接続することができ、かつ、それとともに使用するように設計されたもの
276,8528.59,000,その他のもの
277,,,プロジェクター
278,8528.62,000,第84.71項の自動データ処理機械に直接接続することができ、かつ、それとともに使用するように設計されたもの
279,8528.69,000,その他のもの
280,,,テレビジョン受像機器（ラジオ放送用受信機又は音声若しくはビデオの記録用若しくは再生用の装置を自蔵するかしないかを問わない。）
281,8528.71,000,ビデオディスプレイ又はスクリーンを自蔵するよう設計されていないもの
282,8528.72,,その他のもの（カラーのものに限る。）
283,,010,− 液晶式のもの
284,,090,− その他のもの
285,8528.73,000,その他のもの（モノクロームのものに限る。）
286,85.29,,第85.24項から第85.28項までの機器に専ら又は主として使用する部分品
287,8529.10,000,アンテナ及びアンテナ反射器並びにこれらに使用する部分品
288,8529.90,,その他のもの
289,,,− ディスプレイモジュール
290,,,−− 液晶式のもの
291,,111,−−− 画面対角が59センチメートル未満のもの
292,,112,−−− 画面対角が59センチメートル以上76センチメートル未満のもの
293,,113,−−− 画面対角が76センチメートル以上のもの
294,,190,−− その他のもの
295,,900,− その他のもの
296,85.30,,鉄道、軌道、道路、内陸水路、駐車施設、港湾設備又は空港の信号用、安全用又は交通管制用の電気機器（第86.08項のものを除く。）
297,8530.10,000,鉄道用又は軌道用の機器
298,8530.80,000,その他の機器
299,8530.90,000,部分品
300,85.31,,電気式の音響信号用又は可視信号用の機器（例えば、ベル、サイレン、表示盤、盗難警報器及び火災警報器。第85.12項又は第85.30項のものを除く。）
301,8531.10,000,盗難警報器、火災警報器その他これらに類する機器
302,8531.20,000,表示盤（液晶デバイス（LCD）又は発光ダイオード（LED）を自蔵するものに限る。）
303,8531.80,000,その他の機器
304,8531.90,000,部分品
305,85.32,,固定式、可変式又は半固定式のコンデンサー
306,8532.10,000,固定式コンデンサー（50又は60ヘルツ回路用に設計したもので、無効電力が0.5キロバール以上のものに限る（電力用コンデンサー）。）
307,,,その他の固定式コンデンサー
308,8532.21,000,タンタルコンデンサー
309,8532.22,000,アルミニウム電解コンデンサー
310,8532.23,000,セラミックコンデンサー（単層のものに限る。）
311,8532.24,000,セラミックコンデンサー（多層のものに限る。）
312,8532.25,000,紙コンデンサー及びプラスチックコンデンサー
313,8532.29,000,その他のもの
314,8532.30,000,可変式又は半固定式のコンデンサー
315,8532.90,000,部分品
316,85.33,,電気抵抗器（可変抵抗器及びポテンショメーターを含むものとし、電熱用抵抗体を除く。）
317,8533.10,000,固定式炭素抵抗器（被膜抵抗器を含む。）
318,,,その他の固定式抵抗器
319,8533.21,000,容量が20ワット以下のもの
320,8533.29,000,その他のもの
321,,,巻線形可変抵抗器（ポテンショメーターを含む。）
322,8533.31,000,容量が20ワット以下のもの
323,8533.39,000,その他のもの
324,8533.40,000,その他の可変抵抗器（ポテンショメーターを含む。）
325,8533.90,000,部分品
326,85.34,,
327,8534.00,000,印刷回路
328,85.35,,"電気回路の開閉用、保護用又は接続用の機器（例えば、スイッチ、ヒューズ、避雷器、電圧リミッター、サージ抑制器、プラグその他の接続子及び接続箱。使用電圧が1,000ボルトを超えるものに限る。）"
329,8535.10,000,ヒューズ
330,,,自動遮断器
331,8535.21,000,使用電圧が72.5キロボルト未満のもの
332,8535.29,000,その他のもの
333,8535.30,000,断路機及び開閉スイッチ
334,8535.40,000,避雷器、電圧リミッター及びサージ抑制器
335,8535.90,000,その他のもの
336,85.36,,"電気回路の開閉用、保護用又は接続用の機器（例えば、スイッチ、継電器、ヒューズ、サージ抑制器、プラグ、ソケット、ランプホルダーその他の接続子及び接続箱。使用電圧が1,000ボルト以下のものに限る。）並びに光ファイバー（束にしたものを含む。）用又は光ファイバーケーブル用の接続子"
337,8536.10,000,ヒューズ
338,8536.20,000,自動遮断器
339,8536.30,000,電気回路保護用のその他の機器
340,,,継電器
341,8536.41,000,使用電圧が60ボルト以下のもの
342,8536.49,000,その他のもの
343,8536.50,,その他のスイッチ
344,,,− 電磁開閉器及びマイクロスイッチ
345,,011,−− 電磁開閉器
346,,019,−− マイクロスイッチ
347,,090,− その他のもの
348,,,ランプホルダー、プラグ及びソケット
349,8536.61,000,ランプホルダー
350,8536.69,000,その他のもの
351,8536.70,000,光ファイバー（束にしたものを含む。）用又は光ファイバーケーブル用の接続子
352,8536.90,000,その他の機器
353,85.37,,電気制御用又は配電用の盤、パネル、コンソール、机、キャビネットその他の物品（第90類の機器を自蔵するものを含み、第85.35項又は第85.36項の機器を二以上装備するものに限る。）及び数値制御用の機器（第85.17項の交換機を除く。）
354,8537.10,000,"使用電圧が1,000ボルト以下のもの"
355,8537.20,000,"使用電圧が1,000ボルトを超えるもの"
356,85.38,,第85.35項から第85.37項までの機器に専ら又は主として使用する部分品
357,8538.10,000,第85.37項の物品用の盤、パネル、コンソール、机、キャビネットその他の物品（機器を装備してないものに限る。）
358,8538.90,000,その他のもの
359,85.39,,フィラメント電球及び放電管（シールドビームランプ、紫外線ランプ及び赤外線ランプを含む。）、アーク灯並びに発光ダイオード（LED）光源
360,8539.10,000,シールドビームランプ
361,,,その他のフィラメント電球（紫外線ランプ及び赤外線ランプを除く。）
362,8539.21,000,タングステンハロゲン電球
363,8539.22,000,その他のもの（出力が200ワット以下のもので、使用電圧が100ボルトを超えるものに限る。）
364,8539.29,,その他のもの
365,,010,− 白熱電球（A形又はPS形のものに限る。）
366,,090,− その他のもの
367,,,放電管（紫外線ランプを除く。）
368,8539.31,000,熱陰極蛍光放電管
369,8539.32,000,水銀ランプ、ナトリウムランプ及びメタルハライドランプ
370,8539.39,000,その他のもの
371,,,紫外線ランプ、赤外線ランプ及びアーク灯
372,8539.41,000,アーク灯
373,8539.49,000,その他のもの
374,,,発光ダイオード（LED）光源
375,8539.51,000,発光ダイオード（LED）モジュール
376,8539.52,,発光ダイオード（LED）ランプ
377,,010,− A形のもの
378,,090,− その他のもの
379,8539.90,000,部分品
380,85.40,,熱電子管、冷陰極管及び光電管（例えば、真空式のもの、蒸気又はガスを封入したもの、水銀整流管、陰極線管及びテレビジョン用撮像管）
381,,,テレビジョン受像用陰極線管（ビデオモニター用陰極線管を含む。）
382,8540.11,000,カラーのもの
383,8540.12,000,モノクロームのもの
384,8540.20,000,テレビジョン用撮像管、イメージ変換管、イメージ増倍管その他の光電管
385,8540.40,000,データ・グラフィックディスプレイ管(モノクロームのものに限る。）及びデータ・グラフィックディスプレイ管（カラーのもので、蛍光体のドットスクリーンピッチが0.4ミリメートル未満のものに限る。）
386,8540.60,000,その他の陰極線管
387,,,マイクロ波管（例えば、磁電管、クライストロン、進行波管及びカルシノトロン。格子制御式のものを除く。）
388,8540.71,000,磁電管
389,8540.79,000,その他のもの
390,,,その他の管
391,8540.81,000,受信管及び増幅管
392,8540.89,000,その他のもの
393,,,部分品
394,8540.91,000,陰極線管のもの
395,8540.99,000,その他のもの
396,85.41,,半導体デバイス（例えば、ダイオード、トランジスター及び半導体ベースの変換器）、光電性半導体デバイス（光電池（モジュール又はパネルにしてあるかないかを問わない。）を含む。）、発光ダイオード（LED）（他の発光ダイオード（LED）と組み合わせてあるかないかを問わない。）及び圧電結晶素子
397,8541.10,,ダイオード（光電性ダイオード及び発光ダイオード（LED）を除く。）
398,,010,− 平均順電流が100ミリアンペア未満のもの
399,,090,− 平均順電流が100ミリアンペア以上のもの
400,,,トランジスター（光電性トランジスターを除く。）
401,8541.21,000,定格消費電力が1ワット未満のもの
402,8541.29,000,その他のもの
403,8541.30,000,サイリスター、ダイアック及びトライアック（光電性デバイスを除く。）
404,,,光電性半導体デバイス（光電池（モジュール又はパネルにしてあるかないかを問わない。）を含む。）及び発光ダイオード（LED）
405,8541.41,000,発光ダイオード（ＬＥＤ）
406,8541.42,000,光電池（モジュール又はパネルにしてないもの）
407,8541.43,000,光電池（モジュール又はパネルにしてあるもの）
408,8541.49,000,その他のもの
409,,,その他の半導体デバイス
410,8541.51,000,半導体ベースの変換器
411,8541.59,000,その他のもの
412,8541.60,,圧電結晶素子
413,,010,− 水晶のもの
414,,090,− その他のもの
415,8541.90,000,部分品
416,85.42,,集積回路
417,,,集積回路
418,8542.31,,プロセッサー及びコントローラー（記憶素子、コンバーター、論理回路、増幅器、クロック回路、タイミング回路その他の回路と結合しているかいないかを問わない。）
419,,010,− 実装してないもの
420,,,− その他のもの
421,,020,−− ハイブリッド集積回路
422,,,−− その他のもの
423,,031,−−− MPU（マイクロプロセッサー）
424,,032,−−− MCU（マイクロコントローラー）
425,,033,−−− DSP（デジタルシグナルプロセッサー）
426,,039,−−− その他のもの
427,8542.32,,記憶素子
428,,,− 実装してないもの
429,,011,−− DRAM（ダイナミックランダムアクセスメモリー）（デジタル式のモノリシック集積回路のうち、モス型のもの）
430,,019,−− その他のもの
431,,,− その他のもの
432,,,−− RAM（ランダムアクセスメモリー）
433,,021,−−− DRAM（ダイナミックランダムアクセスメモリー）（デジタル式のモノリシック集積回路のうち、モス型のもの）
434,,029,−−− その他のもの
435,,,−− ROM（リードオンリーメモリー）
436,,031,−−− フラッシュメモリー
437,,039,−−− その他のもの
438,,090,−− その他のもの
439,8542.33,,増幅器
440,,010,− 実装してないもの
441,,,− その他のもの
442,,091,−− ハイブリッド集積回路
443,,099,−− その他のもの
444,8542.39,,その他のもの
445,,010,− 実装してないもの
446,,,− その他のもの
447,,091,−− ハイブリッド集積回路
448,,099,−− その他のもの
449,8542.90,000,部分品
450,85.43,,電気機器（固有の機能を有するものに限るものとし、この類の他の項に該当するものを除く。）
451,8543.10,000,粒子加速器
452,8543.20,,信号発生器
453,,010,− 周波数が100メガヘルツ未満のもの
454,,090,− その他のもの
455,8543.30,000,電気めつき用、電気分解用又は電気泳動用の機器
456,8543.40,000,電子たばこ及びこれに類する個人用の電気的な気化用器具
457,8543.70,000,その他の機器
458,8543.90,000,部分品
459,85.44,,電気絶縁をした線、ケーブル（同軸ケーブルを含む。）その他の電気導体（エナメルを塗布し又は酸化被膜処理をしたものを含むものとし、接続子を取り付けてあるかないかを問わない。）及び光ファイバーケーブル（個々に被覆したファイバーから成るものに限るものとし、電気導体を組み込んであるかないか又は接続子を取り付けてあるかないかを問わない。）
460,,,巻線
461,8544.11,000,銅のもの
462,8544.19,000,その他のもの
463,8544.20,000,同軸ケーブルその他の同軸の電気導体
464,8544.30,,点火用配線セットその他の配線セット（車両、航空機又は船舶に使用する種類のものに限る。）
465,,010,− 自動車用のもの
466,,090,− その他のもの
467,,,"その他の電気導体（使用電圧が1,000ボルト以下のものに限る。）"
468,8544.42,,接続子を取り付けてあるもの
469,,010,− 通信用のもの
470,,,− その他のもの
471,,091,−− 使用電圧が80ボルト以下のもの
472,,099,−− その他のもの
473,8544.49,,その他のもの
474,,010,− 通信用のもの（使用電圧が80ボルト以下のものに限る。）
475,,,− その他のもの
476,,091,−− 使用電圧が80ボルト以下のもの
477,,099,−− その他のもの
478,8544.60,,"その他の電気導体（使用電圧が1,000ボルトを超えるものに限る。）"
479,,010,− 自動車用のもの
480,,090,− その他のもの
481,8544.70,,光ファイバーケーブル
482,,010,− ガラス製のもの
483,,090,− その他のもの
484,85.45,,炭素電極、炭素ブラシ、ランプ用炭素棒、電池用炭素棒その他の製品で黒鉛その他の炭素のもの（電気的用途に供する種類のものに限るものとし、金属を取り付けてあるかないかを問わない。）
485,,,電極
486,8545.11,,炉に使用する種類のもの
487,,010,− 丸形のもの
488,,090,− その他のもの
489,8545.19,000,その他のもの
490,8545.20,000,ブラシ
491,8545.90,,その他のもの
492,,010,1 カーボン電熱抵抗体
493,,090,2 その他のもの
494,85.46,,がい子（材料を問わない。）
495,8546.10,000,ガラス製のもの
496,8546.20,000,陶磁製のもの
497,8546.90,000,その他のもの
498,85.47,,電気機器の電気絶縁用物品（成形中に金属製のさ細な部分（例えば、ねじを切つたソケット）を専ら組立てのため組み込んだものを含み、絶縁材料製のものに限るものとし、第85.46項のがい子を除く。）並びに電線用導管及びその継手（卑金属製のもので絶縁材料を内張りしたものに限る。）
499,8547.10,000,陶磁製の電気絶縁用物品
500,8547.20,000,プラスチック製の電気絶縁用物品
501,8547.90,000,その他のもの
502,85.48,,
503,8548.00,000,機器の電気式部分品（この類の他の項に該当するものを除く。）
504,85.49,,電気電子機器のくず
505,,,一次電池又は蓄電池のくず並びに使用済みの一次電池及び蓄電池
506,8549.11,000,鉛蓄電池のくず及び使用済みの鉛蓄電池
507,8549.12,000,その他のもの（鉛、カドミウム又は水銀を含有するものに限る。）
508,8549.13,000,化学物質により分別されたもの（鉛、カドミウム又は水銀を含有しないものに限る。）
509,8549.14,000,分別されていないもの（鉛、カドミウム又は水銀を含有しないものに限る。）
510,8549.19,000,その他のもの
