,hs_code,suffix,description
0,88.01,,
1,8801.00,000,気球及び飛行船並びにグライダー、ハンググライダーその他の原動機を有しない航空機
2,88.02,,その他の航空機（例えば、ヘリコプター及び飛行機。第88.06項の無人航空機を除く。）並びに宇宙飛行体（人工衛星を含む。）及び打上げ用ロケット
3,,,ヘリコプター
4,8802.11,000,"自重が2,000キログラム以下のもの"
5,8802.12,000,"自重が2,000キログラムを超えるもの"
6,8802.20,000,"飛行機その他の航空機（自重が2,000キログラム以下のもの）"
7,8802.30,000,"飛行機その他の航空機（自重が2,000キログラムを超え15,000キログラム以下のもの）"
8,8802.40,000,"飛行機その他の航空機（自重が15,000キログラムを超えるもの）"
9,8802.60,000,宇宙飛行体（人工衛星を含む。）及び打上げ用ロケット
10,88.04,,
11,8804.00,000,落下傘（可導式落下傘及びパラグライダーを含む。）及びロートシュート並びにこれらの部分品及び附属品
12,88.05,,航空機射出装置、着艦拘束制動装置その他これに類する装置及び航空用地上訓練装置並びにこれらの部分品
13,8805.10,000,航空機射出装置及び着艦拘束制動装置その他これに類する装置並びにこれらの部分品
14,,,航空用地上訓練装置及びその部分品
15,8805.21,000,空中戦用シミュレーター及びその部分品
16,8805.29,000,その他のもの
17,88.06,,無人航空機
18,8806.10,000,旅客の輸送用に設計したもの
19,,,その他のもの（遠隔制御飛行専用のものに限る。）
20,8806.21,000,最大離陸重量が250グラム以下のもの
21,8806.22,000,最大離陸重量が250グラムを超え7キログラム以下のもの
22,8806.23,000,最大離陸重量が7キログラムを超え25キログラム以下のもの
23,8806.24,000,最大離陸重量が25キログラムを超え150キログラム以下のもの
24,8806.29,000,その他のもの
25,,,その他のもの
26,8806.91,000,最大離陸重量が250グラム以下のもの
27,8806.92,000,最大離陸重量が250グラムを超え7キログラム以下のもの
28,8806.93,000,最大離陸重量が7キログラムを超え25キログラム以下のもの
29,8806.94,000,最大離陸重量が25キログラムを超え150キログラム以下のもの
30,8806.99,000,その他のもの
31,88.07,,部分品（第88.01項、第88.02項又は第88.06項の物品のものに限る。）
32,8807.10,,プロペラ及び回転翼並びにこれらの部分品
33,,010,− 飛行機用プロペラ
34,,020,− ヘリコプター用の回転翼及び回転翼のブレード
35,,090,− その他のもの
36,8807.20,000,着陸装置及びその部分品
37,8807.30,000,飛行機、ヘリコプター又は無人航空機のその他の部分品
38,8807.90,000,その他のもの
