,hs_code,suffix,description
40,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
41,,,2 その他のもの
42,,021,(1)添加糸が合成繊維又はアセテート繊維のもの
43,,022,(2)その他のもの
44,5801.33,,その他のよこパイル織物
45,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
46,,,2 その他のもの
47,,021,(1)添加糸が合成繊維又はアセテート繊維のもの
48,,022,(2)その他のもの
49,5801.36,,シェニール織物
50,,100,1 政令で定める難燃性を有するもの（幅が142センチメートル以上のものに限る。）
51,,,2 その他のもの
52,,210,(1)プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
53,,,(2)その他のもの
54,,221,A 添加糸が合成繊維又はアセテート繊維のもの
55,,222,B その他のもの
56,5801.37,,たてパイル織物
57,,,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
58,,110,− パイルを切つてないもの
59,,190,− パイルを切つたもの
60,,,2　その他のもの
61,,,(1)添加糸が合成繊維又はアセテート繊維のもの
62,,211,− パイルを切つてないもの
63,,219,− パイルを切つたもの
64,,,(2)その他のもの
65,,221,− パイルを切つてないもの
66,,229,− パイルを切つたもの
67,5801.90,,その他の紡織用繊維製のもの
68,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
69,,,2 その他のもの
70,,021,(1)添加糸が絹のもの
71,,,(2)その他のもの
72,,,− 絹製のもの
73,,023,−− 経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のもの
74,,025,−− その他のもの
75,,029,− その他のもの
76,58.02,,テリータオル地その他のテリー織物（第58.06項の細幅織物類を除く。）及びタフテッド織物類（第57.03項の物品を除く。）
77,5802.10,,テリータオル地その他のテリー織物（綿製のものに限る。）
78,,010,− 経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のもの
79,,020,− 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のものを除く。）
80,,090,− その他のもの
81,5802.20,,テリータオル地その他のテリー織物（その他の紡織用繊維製のもの）
82,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
83,,,2 その他のもの
84,,021,(1)添加糸が絹のもの
85,,022,(2)その他のもの
86,5802.30,000,タフテッド織物類
87,58.03,,
88,5803.00,,もじり織物（第58.06項の細幅織物類を除く。）
89,,,1 綿製のもの
90,,110,(1)経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のもの
91,,120,(2)合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のものを除く。）
92,,190,(3)その他のもの
93,,,2 絹製のもの
94,,,(1)絹ノイル製のもの
95,,211,A 経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のもの
96,,219,B その他のもの
97,,,(2)その他のもの
98,,291,A 経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のもの
99,,299,B その他のもの
100,,900,3 その他のもの
101,58.04,,チュールその他の網地（織つたもの及びメリヤス編み又はクロセ編みのものを除く。）及びレース（レース地及びモチーフに限るものとし、第60.02項から第60.06項までの編物を除く。）
102,5804.10,,チュールその他の網地
103,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
104,,020,2 その他のもの
105,,,機械製のレース
106,5804.21,,人造繊維製のもの
107,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
108,,,2 その他のもの
109,,,(1)合成繊維製のもの
110,,022,A　リバーレース
111,,023,B その他のもの
112,,029,(2)その他のもの
113,5804.29,,その他の紡織用繊維製のもの
114,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
115,,,2 その他のもの
116,,021,(1)綿製のもの
117,,022,(2)その他のもの
118,5804.30,,手製のレース
119,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
120,,,2 その他のもの
121,,021,(1)綿製のもの
122,,022,(2)その他のもの
123,58.05,,
124,5805.00,000,ゴブラン織り、フランダース織り、オービュソン織り、ボーベ織りその他これらに類する手織りのつづれ織物及びプチポワン、クロスステッチ等を使用して手針によりつづれ織り風にした織物（製品にしたものであるかないかを問わない。）
125,58.06,,細幅織物（第58.07項の物品を除く。）及び接着剤により接着したたて糸のみから成る細幅織物類（ボルダック）
126,5806.10,000,パイル織物（テリータオル地その他のテリー織物を含む。）及びシェニール織物
127,5806.20,000,その他の織物（弾性糸又はゴム糸の重量が全重量の5％以上のものに限る。）
128,,,その他の織物
129,5806.31,000,綿製のもの
130,5806.32,,人造繊維製のもの
131,,010,1 政令で定める引張強さ及び難燃性を有するもの（幅が46ミリメートル以上のものに限る。）
132,,090,2 その他のもの
133,5806.39,000,その他の紡織用繊維製のもの
134,5806.40,000,接着剤により接着したたて糸のみから成る細幅織物類（ボルダック）
135,58.07,,紡織用繊維から成るラベル、バッジその他これらに類する物品（反物状又はストリップ状のもの及び特定の形状又は大きさに切つたものに限るものとし、ししゆうしたものを除く。）
136,5807.10,000,織つたもの
137,5807.90,000,その他のもの
138,58.08,,組ひも及び装飾用トリミング（そのまま特定の用途に供しないものに限るものとし、装飾用トリミングにあつては、ししゆうしたもの及びメリヤス編み又はクロセ編みのものを除く。）並びにタッセル、ポンポンその他これらに類する製品
139,5808.10,000,組ひも（そのまま特定の用途に供しないものに限る。）
140,5808.90,000,その他のもの
141,58.09,,
142,5809.00,000,金属糸又は第56.05項の金属を交えた糸の織物（衣類、室内用品その他これらに類する物品に使用する種類のものに限るものとし、他の項に該当するものを除く。）
143,58.10,,ししゆう布（モチーフを含む。）
144,5810.10,000,ししゆう布（基布が見えないものに限る。）
145,,,その他のししゆう布
146,5810.91,000,綿製のもの
147,5810.92,000,人造繊維製のもの
148,5810.99,000,その他の紡織用繊維製のもの
149,58.11,,
150,5811.00,,縫製その他の方法により紡織用繊維の一以上の層と詰物材料とを重ね合わせた反物状のキルティングした物品（第58.10項のししゆう布を除く。）
151,,010,1 プラスチック、ゴムその他の物質を染み込ませ、塗布し、被覆し又は積層したもの
152,,,2 その他のもの
153,,,(1)絹の重量が全重量の10％を超えるもの（綿製のものを除く。）
154,,021,A 経緯糸のうちいずれか一方が合成繊維又はアセテート繊維のもの
155,,022,B その他のもの
156,,023,(2)綿製のもの
157,,029,(3)その他のもの
