,hs_code,suffix,description
63,,,にしん（クルペア・ハレングス及びクルペア・パラスィイ）、かたくちいわし（エングラウリス属のもの）、いわし（スプラトゥス・スプラトゥス、サルディナ・ピルカルドゥス及びサルディノプス属又はサルディネルラ属のもの）、さば（スコムベル・スコムブルス、スコムベル・アウストララシクス及びスコムベル・ヤポニクス）、ぐるくま（ラストレルリゲル属のもの）、さわら（スコムベロモルス属のもの）、まあじ（トラクルス属のもの）、ぎんがめあじ（カランクス属のもの）、すぎ（ラキュケントロン・カナドゥム）、まながつお（パムプス属のもの）、さんま（コロラビス・サイラ）、むろあじ（デカプテルス属のもの）、からふとししやも（マルロトゥス・ヴィルロスス）、めかじき（クスィフィアス・グラディウス）、すま（エウティヌス・アフィニス）、はがつお（サルダ属のもの）及びかじき（まかじき科のもの）（第0302.91号から第0302.99号までの食用の魚のくず肉を除く。）
64,0302.41,000,にしん（クルペア・ハレングス及びクルペア・パラスィイ）
65,0302.42,000,かたくちいわし（エングラウリス属のもの）
66,0302.43,,いわし（スプラトゥス・スプラトゥス、サルディナ・ピルカルドゥス及びサルディノプス属又はサルディネルラ属のもの）
67,,100,1 サルディノプス属のもの
68,,200,2 その他のもの
69,0302.44,000,さば（スコムベル・スコムブルス、スコムベル・アウストララシクス及びスコムベル・ヤポニクス）
70,0302.45,000,まあじ（トラクルス属のもの）
71,0302.46,000,すぎ（ラキュケントロン・カナドゥム）
72,0302.47,000,めかじき（クスィフィアス・グラディウス）
73,0302.49,,その他のもの
74,,100,1 さんま（コロラビス・サイラ）及びむろあじ（デカプテルス属のもの）
75,,,2 その他のもの
76,,210,− さわら（スコムベロモルス属のもの）
77,,220,− かじき（まかじき科のもの）
78,,290,− その他のもの
79,,,さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの（第0302.91号から第0302.99号までの食用の魚のくず肉を除く。）
80,0302.51,000,コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
81,0302.52,000,ハドック（メラノグランムス・アイグレフィヌス）
82,0302.53,000,コールフィッシュ（ポルラキウス・ヴィレンス）
83,0302.54,,ヘイク（メルルシウス属又はウロフュキス属のもの）
84,,100,1 メルルシウス属のもの
85,,200,2 ウロフュキス属のもの
86,0302.55,000,すけそうだら（テラグラ・カルコグランマ）
87,0302.56,000,ブルーホワイティング（ミクロメシスティウス・ポウタソウ及びミクロメシスティウス・アウストラリス）
88,0302.59,,その他のもの
89,,100,1 たら（ガドゥス属又はテラグラ属のもの）
90,,200,2 その他のもの
91,,,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）（第0302.91号から第0302.99号までの食用の魚のくず肉を除く。）
92,0302.71,000,ティラピア（オレオクロミス属のもの）
93,0302.72,000,なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）
94,0302.73,000,こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）
95,0302.74,000,うなぎ（アングイルラ属のもの）
96,0302.79,000,その他のもの
97,,,その他の魚（第0302.91号から第0302.99号までの食用の魚のくず肉を除く。）
98,0302.81,000,さめ
99,0302.82,000,えい（がんぎえい科のもの）
100,0302.83,000,めろ（ディソスティクス属のもの）
101,0302.84,000,シーバス（ディケントラルクス属のもの）
102,0302.85,000,たい（たい科のもの）
103,0302.89,,その他のもの
104,,,1 にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）及びうるめいわし（エトルメウス属のもの）
105,,110,− ぶり（セリオーラ属のもの）
106,,190,− その他のもの
107,,210,2 バラクータ（かます科又はくろたちかます科のもの）及びキングクリップ（ゲニュプテルス属のもの）
108,,,3 その他のもの
109,,293,− たちうお
110,,294,− ふぐ
111,,299,− その他のもの
112,,,魚の肝臓、卵及びしらこ並びにひれ、頭、尾、浮袋その他の食用の魚のくず肉
113,0302.91,,肝臓、卵及びしらこ
114,,,1 にしん（クルペア属のもの）又はたら（ガドゥス属、テラグラ属又はメルルシウス属のもの）の卵
115,,010,− にしん（クルペア属のもの）の卵
116,,020,− たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）の卵
117,,090,2 その他のもの
118,0302.92,000,ふかひれ
119,0302.99,,その他のもの
120,,100,1 内臓
121,,,2 その他のもの
122,,910,(1) にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
123,,,(2) その他のもの
124,,991,− バラクータ（かます科又はくろたちかます科のもの）、キングクリップ（ゲニュプテルス属のもの）及びたい（たい科のもの）
125,,992,− さめ
126,,999,− その他のもの
127,03.03,,魚（冷凍したものに限るものとし、第03.04項の魚のフィレその他の魚肉を除く。）
128,,,さけ科のもの（第0303.91号から第0303.99号までの食用の魚のくず肉を除く。）
129,0303.11,000,べにざけ（オンコルヒュンクス・ネルカ）
130,0303.12,,その他の太平洋さけ（オンコルヒュンクス・ゴルブスカ、オンコルヒュンクス・ケタ、オンコルヒュンクス・トスカウィトスカ、オンコルヒュンクス・キストク、オンコルヒュンクス・マソウ及びオンコルヒュンクス・ロデュルス）
131,,010,− ぎんざけ（オンコルヒュンクス・キストク）
132,,090,− その他のもの
133,0303.13,000,大西洋さけ（サルモ・サラル）及びドナウさけ（フコ・フコ）
134,0303.14,000,ます（サルモ・トルタ、オンコルヒュンクス・ミキス、オンコルヒュンクス・クラルキ、オンコルヒュンクス・アグアボニタ、オンコルヒュンクス・ギラエ、オンコルヒュンクス・アパケ及びオンコルヒュンクス・クリソガステル）
135,0303.19,000,その他のもの
136,,,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）（第0303.91号から第0303.99号までの食用の魚のくず肉を除く。）
137,0303.23,000,ティラピア（オレオクロミス属のもの）
138,0303.24,000,なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）
139,0303.25,000,こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）
140,0303.26,000,うなぎ（アングイルラ属のもの）
141,0303.29,000,その他のもの
142,,,ひらめ・かれい類（かれい科、だるまがれい科、うしのした科、ささうしのした科、スコフタルムス科又はこけびらめ科のもの。第0303.91号から第0303.99号までの食用の魚のくず肉を除く。）
143,0303.31,000,ハリバット（レインハルドティウス・ヒポグロソイデス、ヒポグロスス・ヒポグロスス及びヒポグロスス・ステノレピス）
144,0303.32,000,プレイス（プレウロネクテス・プラテスサ）
145,0303.33,000,ソール（ソレア属のもの）
146,0303.34,000,ターボット（プセタ・マクシマ）
147,0303.39,000,その他のもの
148,,,まぐろ（トゥヌス属のもの）及びかつお（カツオヌス・ペラミス）（第0303.91号から第0303.99号までの食用の魚のくず肉を除く。）
149,0303.41,000,びんながまぐろ（トゥヌス・アラルンガ）
150,0303.42,000,きはだまぐろ（トゥヌス・アルバカレス）
151,0303.43,000,かつお（カツオヌス・ペラミス）
152,0303.44,000,めばちまぐろ（トゥヌス・オベスス）
153,0303.45,,くろまぐろ（トゥヌス・ティヌス及びトゥヌス・オリエンタリス）
154,,010,− くろまぐろ（トゥヌス・ティヌス）
155,,020,− くろまぐろ（トゥヌス・オリエンタリス）
156,0303.46,000,みなみまぐろ（トゥヌス・マッコイイ）
157,0303.49,000,その他のもの
158,,,にしん（クルペア・ハレングス及びクルペア・パラスィイ）、かたくちいわし（エングラウリス属のもの）、いわし（スプラトゥス・スプラトゥス、サルディナ・ピルカルドゥス及びサルディノプス属又はサルディネルラ属のもの）、さば（スコムベル・スコムブルス、スコムベル・アウストララシクス及びスコムベル・ヤポニクス）、ぐるくま（ラストレルリゲル属のもの）、さわら（スコムベロモルス属のもの）、まあじ（トラクルス属のもの）、ぎんがめあじ（カランクス属のもの）、すぎ（ラキュケントロン・カナドゥム）、まながつお（パムプス属のもの）、さんま（コロラビス・サイラ）、むろあじ（デカプテルス属のもの）、からふとししやも（マルロトゥス・ヴィルロスス）、めかじき（クスィフィアス・グラディウス）、すま（エウティヌス・アフィニス）、はがつお（サルダ属のもの）及びかじき（まかじき科のもの）（第0303.91号から第0303.99号までの食用の魚のくず肉を除く。）
159,0303.51,000,にしん（クルペア・ハレングス及びクルペア・パラスィイ）
160,0303.53,,いわし（スプラトゥス・スプラトゥス、サルディナ・ピルカルドゥス及びサルディノプス属又はサルディネルラ属のもの）
161,,100,1 サルディノプス属のもの
162,,200,2 その他のもの
163,0303.54,000,さば（スコムベル・スコムブルス、スコムベル・アウストララシクス及びスコムベル・ヤポニクス）
164,0303.55,000,まあじ（トラクルス属のもの）
165,0303.56,000,すぎ（ラキュケントロン・カナドゥム）
166,0303.57,000,めかじき（クスィフィアス・グラディウス）
167,0303.59,,その他のもの
168,,,1 かたくちいわし（エングラウリス属のもの）、さんま（コロラビス・サイラ）及びむろあじ（デカプテルス属のもの）
169,,110,− かたくちいわし（エングラウリス属のもの）
170,,120,− さんま（コロラビス・サイラ）
171,,190,− むろあじ（デカプテルス属のもの）
172,,,2 その他のもの
173,,910,− さわら（スコムベロモルス属のもの）
174,,920,− からふとししやも（マルロトゥス・ヴィルロスス）
175,,930,− かじき（まかじき科のもの）
176,,990,− その他のもの
177,,,さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの（第0303.91号から第0303.99号までの食用の魚のくず肉を除く。）
178,0303.63,000,コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
179,0303.64,000,ハドック（メラノグランムス・アイグレフィヌス）
180,0303.65,000,コールフィッシュ（ポルラキウス・ヴィレンス）
181,0303.66,,ヘイク（メルルシウス属又はウロフュキス属のもの）
182,,100,1 メルルシウス属のもの
183,,200,2 ウロフュキス属のもの
184,0303.67,000,すけそうだら（テラグラ・カルコグランマ）
185,0303.68,000,ブルーホワイティング（ミクロメシスティウス・ポウタソウ及びミクロメシスティウス・アウストラリス）
186,0303.69,,その他のもの
187,,100,1 たら（ガドゥス属又はテラグラ属のもの）
188,,200,2 その他のもの
189,,,その他の魚（第0303.91号から第0303.99号までの食用の魚のくず肉を除く。）
190,0303.81,000,さめ
191,0303.82,000,えい（がんぎえい科のもの）
192,0303.83,000,めろ（ディソスティクス属のもの）
193,0303.84,000,シーバス（ディケントラルクス属のもの）
194,0303.89,,その他のもの
195,,,1 にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）及びうるめいわし（エトルメウス属のもの）
196,,110,− にしん（クルペア属のもの）
197,,122,− ぶり（セリオーラ属のもの）
198,,129,− その他のもの
199,,,2 バラクータ（かます科又はくろたちかます科のもの）、キングクリップ（ゲニュプテルス属のもの）及びたい（たい科のもの）
200,,211,− たい（たい科のもの）
201,,219,− その他のもの
202,,,3 その他のもの
203,,293,− たちうお
204,,294,− ふぐ
205,,295,− めぬけ類（セバステス属のものに限る。）
206,,296,− ぎんだら
207,,297,− きんめだい
208,,298,− あゆ
209,,231,− くさかりつぼだい（プセウドペンタケロス・ウェエレリに限る。）
210,,299,− その他のもの
211,,,魚の肝臓、卵及びしらこ並びにひれ、頭、尾、浮袋その他の食用の魚のくず肉
212,0303.91,,肝臓、卵及びしらこ
213,,010,1 にしん（クルペア属のもの）の卵
214,,020,2 たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）の卵
215,,090,3 その他のもの
216,0303.92,"000
",ふかひれ
217,0303.99,,その他のもの
218,,100,1 内臓
219,,,2 その他のもの
220,,,(1) にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
221,,911,− にしん（クルペア属のもの）及びたら（ガドゥス属、テラグラ属又はメルルシウス属のもの）
222,,912,− さば（スコムベル・スコムブルス、スコムベル・アウストララシクス及びスコムベル・ヤポニクス）
223,,919,− その他のもの
224,,,(2) その他のもの
225,,991,− バラクータ（かます科又はくろたちかます科のもの）、キングクリップ（ゲニュプテルス属のもの）及びたい（たい科のもの）
226,,992,− からふとししやも（マルロトゥス・ヴィルロスス）
227,,993,− さめ
228,,999,− その他のもの
229,03.04,,魚のフィレその他の魚肉（生鮮のもの及び冷蔵し又は冷凍したものに限るものとし、細かく切り刻んであるかないかを問わない。）
230,,,魚のフィレ（ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）又はらいぎよ（カンナ属のもの）のもの）（生鮮のもの及び冷蔵したものに限る。）
231,0304.31,000,ティラピア（オレオクロミス属のもの）
232,0304.32,000,なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）
233,0304.33,000,ナイルパーチ（ラテス・ニロティクス）
234,0304.39,000,その他のもの
235,,,その他の魚のフィレ（生鮮のもの及び冷蔵したものに限る。）
236,0304.41,000,太平洋さけ（オンコルヒュンクス・ネルカ、オンコルヒュンクス・ゴルブスカ、オンコルヒュンクス・ケタ、オンコルヒュンクス・トスカウィトスカ、オンコルヒュンクス・キストク、オンコルヒュンクス・マソウ及びオンコルヒュンクス・ロデュルス）、大西洋さけ（サルモ・サラル）及びドナウさけ（フコ・フコ）
237,0304.42,000,ます（サルモ・トルタ、オンコルヒュンクス・ミキス、オンコルヒュンクス・クラルキ、オンコルヒュンクス・アグアボニタ、オンコルヒュンクス・ギラエ、オンコルヒュンクス・アパケ及びオンコルヒュンクス・クリソガステル）
238,0304.43,000,ひらめ・かれい類（かれい科、だるまがれい科、うしのした科、ささうしのした科、スコフタルムス科又はこけびらめ科のもの）
239,0304.44,,さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの
240,,100,1 たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）
241,,200,2 その他のもの
242,0304.45,000,めかじき（クスィフィアス・グラディウス）
243,0304.46,000,めろ（ディソスティクス属のもの）
244,0304.47,000,さめ
245,0304.48,000,えい（がんぎえい科のもの）
246,0304.49,,その他のもの
247,,100,1 にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
248,,,2 その他のもの
249,,210,− くろまぐろ（トゥヌス・ティヌス及びトゥヌス・オリエンタリス）
250,,220,− みなみまぐろ（トゥヌス・マッコイイ）
251,,290,− その他のもの
252,,,その他のもの（生鮮のもの及び冷蔵したものに限る。）
253,0304.51,000,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）
254,0304.52,000,さけ科のもの
255,0304.53,,さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの
256,,100,1 たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）
257,,200,2 その他のもの
258,0304.54,000,めかじき（クスィフィアス・グラディウス）
259,0304.55,000,めろ（ディソスティクス属のもの）
260,0304.56,000,さめ
261,0304.57,000,えい（がんぎえい科のもの）
262,0304.59,,その他のもの
263,,100,1 にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
264,,,2 その他のもの
265,,210,− バラクータ（かます科又はくろたちかます科のもの）、キングクリップ（ゲニュプテルス属のもの）及びたい（たい科のもの）
266,,,− その他のもの
267,,291,−− くろまぐろ（トゥヌス・ティヌス及びトゥヌス・オリエンタリス）
268,,292,−− みなみまぐろ（トゥヌス・マッコイイ）
269,,299,−− その他のもの
270,,,魚のフィレ（ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）又はらいぎよ（カンナ属のもの）のもの）（冷凍したものに限る。）
271,0304.61,000,ティラピア（オレオクロミス属のもの）
272,0304.62,000,なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）
273,0304.63,000,ナイルパーチ（ラテス・ニロティクス）
274,0304.69,000,その他のもの
275,,,魚のフィレ（さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの）（冷凍したものに限る。）
276,0304.71,000,コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
277,0304.72,000,ハドック（メラノグランムス・アイグレフィヌス）
278,0304.73,000,コールフィッシュ（ポルラキウス・ヴィレンス）
279,0304.74,,ヘイク（メルルシウス属又はウロフュキス属のもの）
280,,100,1 メルルシウス属のもの
281,,200,2 ウロフュキス属のもの
282,0304.75,000,すけそうだら（テラグラ・カルコグランマ）
283,0304.79,,その他のもの
284,,100,1 たら（ガドゥス属又はテラグラ属のもの）
285,,200,2 その他のもの
286,,,その他の魚のフィレ（冷凍したものに限る。）
287,0304.81,000,太平洋さけ（オンコルヒュンクス・ネルカ、オンコルヒュンクス・ゴルブスカ、オンコルヒュンクス・ケタ、オンコルヒュンクス・トスカウィトスカ、オンコルヒュンクス・キストク、オンコルヒュンクス・マソウ及びオンコルヒュンクス・ロデュルス）、大西洋さけ（サルモ・サラル）及びドナウさけ（フコ・フコ）
288,0304.82,000,ます（サルモ・トルタ、オンコルヒュンクス・ミキス、オンコルヒュンクス・クラルキ、オンコルヒュンクス・アグアボニタ、オンコルヒュンクス・ギラエ、オンコルヒュンクス・アパケ及びオンコルヒュンクス・クリソガステル）
289,0304.83,000,ひらめ・かれい類（かれい科、だるまがれい科、うしのした科、ささうしのした科、スコフタルムス科又はこけびらめ科のもの）
290,0304.84,000,めかじき（クスィフィアス・グラディウス）
291,0304.85,000,めろ（ディソスティクス属のもの）
292,0304.86,000,にしん（クルペア・ハレングス及びクルペア・パラスィイ）
293,0304.87,,まぐろ（トゥヌス属のもの）及びかつお（カツオヌス・ペラミス）
294,,,− まぐろ（トゥヌス属のもの）
295,,020,−− くろまぐろ（トゥヌス・ティヌス及びトゥヌス・オリエンタリス）
296,,030,−− みなみまぐろ（トゥヌス・マッコイイ）
297,,040,−− きはだまぐろ（トゥヌス・アルバカレス）
298,,050,−− めばちまぐろ（トゥヌス・オベスス）
299,,060,−− その他のもの
300,,090,− かつお（カツオヌス・ペラミス）
301,0304.88,000,さめ及びえい（がんぎえい科のもの）
302,0304.89,,その他のもの
303,,100,1 にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
304,,,2 その他のもの
305,,210,− かじき（まかじき科のもの）
306,,220,− さけ科のもの
307,,230,− くさかりつぼだい（プセウドペンタケロス・ウェエレリに限る。）
308,,290,− その他のもの
309,,,その他のもの（冷凍したものに限る。）
310,0304.91,000,めかじき（クスィフィアス・グラディウス）
311,0304.92,000,めろ（ディソスティクス属のもの）
312,0304.93,000,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）
313,0304.94,,すけそうだら（テラグラ・カルコグランマ）
314,,010,− すり身
315,,090,− その他のもの
316,0304.95,,さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの（すけそうだら（テラグラ・カルコグランマ）を除く。）
317,,,1 たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）
318,,110,− すり身
319,,190,− その他のもの
320,,200,2 その他のもの
321,0304.96,000,さめ
322,0304.97,000,えい（がんぎえい科のもの）
323,0304.99,,その他のもの
324,,,1 にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
325,,110,− にしん（クルペア属のもの）
326,,120,− ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
327,,,2 その他のもの
