,hs_code,suffix,description
106,,990,− その他のもの
107,4407.12,,もみ（モミ属のもの）又はとうひ（トウヒ属のもの）のもの
108,,,1 厚さが160ミリメートル以下のもの（カリフォルニアレッドファー、グランドファー、ノーブルファー、パシフィックシルバーファー又はシトカスプルースのものを除く。）
109,,110,(1)かんながけし又はやすりがけしたもの
110,,190,(2)その他のもの
111,,,2 その他のもの
112,,,− かんながけし又はやすりがけしたもの
113,,210,−− 厚さが160ミリメートル以下のもの
114,,290,−− その他のもの
115,,,− その他のもの
116,,,−− シトカスプルースのもの
117,,911,−−− 厚さが160ミリメートル以下のもの
118,,919,−−− その他のもの
119,,990,−− その他のもの
120,4407.13,,SPF（とうひ（トウヒ属のもの）、松（マツ属のもの）及びもみ（モミ属のもの）のもの
121,,,1 厚さが160ミリメートル以下のもの
122,,110,(1) かんながけし又はやすりがけしたもの
123,,190,(2) その他のもの
124,,,2 その他のもの
125,,910,− かんながけし又はやすりがけしたもの
126,,990,− その他のもの
127,4407.14,,ヘムファー（ウェスタンヘムロック（ツガ・ヘテロフィルラ）及びもみ（モミ属のもの））のもの
128,,100,− かんながけし又はやすりがけしたもの
129,,,− その他のもの
130,,910,−− 厚さが160ミリメートル以下のもの
131,,990,−− その他のもの
132,4407.19,,その他のもの
133,,,1 カラマツ属のもの（厚さが160ミリメートル以下のものに限る。）
134,,110,(1)かんながけし又はやすりがけしたもの
135,,190,(2)その他のもの
136,,,2 その他のもの
137,,200,− インセンスシダーのもの
138,,,− その他のもの
139,,,−− かんながけし又はやすりがけしたもの
140,,310,−−− ヘムロックその他のツガ属のもの
141,,320,−−− ダグラスファーその他のトガサワラ属のもの
142,,390,−−− その他のもの
143,,,−− その他のもの
144,,,−−− 厚さが160ミリメートル以下のもの
145,,911,−−−− ホワイトシダー、イエローシダーその他のヒノキ属のもの
146,,912,−−−− ヘムロックその他のツガ属のもの
147,,913,−−−− ダグラスファーその他のトガサワラ属のもの
148,,919,−−−− その他のもの
149,,,−−− その他のもの
150,,991,−−−−ホワイトシダー、イエローシダーその他のヒノキ属のもの
151,,992,−−−− ヘムロックその他のツガ属のもの
152,,993,−−−− ダグラスファーその他のトガサワラ属のもの
153,,999,−−−− その他のもの
154,,,熱帯産木材のもの
155,4407.21,000,マホガニー（スウィエテニア属のもの）
156,4407.22,000,バイロラ、インブイア及びバルサ
157,4407.23,000,チーク
158,4407.25,,ダークレッドメランチ、ライトレッドメランチ及びメランチバカウ
159,,010,− かんながけし又はやすりがけしたもの
160,,090,− その他のもの
161,4407.26,,ホワイトラワン、ホワイトメランチ、ホワイトセラヤ、イエローメランチ及びアラン
162,,010,− かんながけし又はやすりがけしたもの
163,,090,− その他のもの
164,4407.27,000,サペリ
165,4407.28,000,イロコ
166,4407.29,,その他のもの
167,,,1 ふたばがき科のもの
168,,110,− かんながけし又はやすりがけしたもの
169,,190,− その他のもの
170,,,2 その他のもの
171,,220,− たがやさん、紅木、したん又はこくたんのもの
172,,230,− リグナムバイタのもの
173,,,− その他のもの
174,,291,−− ラミンのもの
175,,299,−− その他のもの
176,,,その他のもの
177,4407.91,000,オーク（コナラ属のもの）のもの
178,4407.92,000,ビーチ（ブナ属のもの）のもの
179,4407.93,000,かえで（カエデ属のもの）のもの
180,4407.94,000,桜（サクラ属のもの）のもの
181,4407.95,000,とねりこ（トネリコ属のもの）のもの
182,4407.96,000,かば（カバノキ属のもの）のもの
183,4407.97,000,ポプラ又はアスペン（ヤマナラシ属のもの）のもの
184,4407.99,,その他のもの
185,,,1 ふたばがき科のもの
186,,310,− かんながけし又はやすりがけしたもの
187,,390,− その他のもの
188,,,2 その他のもの
189,,150,− つげ、したん又はこくたんのもの
190,,200,− 桐のもの
191,,500,− その他のもの
192,44.08,,化粧ばり用単板（積層木材を平削りすることにより得られるものを含む。）、合板用単板、これらに類する積層木材用単板及びその他の縦にひき、平削りし又は丸剥ぎした木材（厚さが6ミリメートル以下のものに限るものとし、かんながけし、やすりがけし、はぎ合わせをし又は縦継ぎしたものであるかないかを問わない。）
193,4408.10,,針葉樹のもの
194,,010,1 インセンスシダーのもの（長さが20センチメートル以下で、幅が8センチメートル以下のものに限る。）
195,,,2 その他のもの
196,,,(1)積層木材を平削りすることにより得られるもの
197,,110,A 集成材
198,,190,B その他のもの
199,,,(2)その他のもの
200,,210,− 合板用単板
201,,290,− その他のもの
202,,,熱帯産木材のもの
203,4408.31,,ダークレッドメランチ、ライトレッドメランチ及びメランチバカウ
204,,,1 積層木材を平削りすることにより得られるもの
205,,110,(1)集成材
206,,190,(2)その他のもの
207,,,2 その他のもの
208,,210,− 合板用単板
209,,290,− その他のもの
210,4408.39,,その他のもの
211,,,1 パドック（かりん）、たがやさん、紅木、したん又はこくたんのもの
212,,,(1)積層木材を平削りすることにより得られるもの
213,,110,A 集成材
214,,120,B その他のもの
215,,190,(2)その他のもの
216,,200,2 ジェルトンのもの（長さが20センチメートル以下で、幅が8センチメートル以下のものに限る。）
217,,,3 チークのもの
218,,,(1)積層木材を平削りすることにより得られるもの
219,,510,A 集成材
220,,520,B その他のもの
221,,590,(2)その他のもの
222,,,4 その他のもの
223,,,(1)積層木材を平削りすることにより得られるもの
224,,410,A 集成材
225,,420,B その他のもの
226,,,(2)その他のもの
227,,910,− 合板用単板
228,,990,− その他のもの
229,4408.90,,その他のもの
230,,,1 つげ、したん又はこくたんのもの
231,,,(1)積層木材を平削りすることにより得られるもの
232,,110,A 集成材
233,,120,B その他のもの
234,,190,(2)その他のもの
235,,,2 その他のもの
236,,,(1)積層木材を平削りすることにより得られるもの
237,,510,A 集成材
238,,520,B その他のもの
239,,,(2)その他のもの
240,,610,− 合板用単板
241,,690,− その他のもの
242,44.09,,さねはぎ加工、溝付けその他これらに類する加工をいずれかの縁、端又は面に沿つて連続的に施した木材（寄せ木床用のストリップ又はフリーズで組み立ててないものを含むものとし、かんながけし、やすりがけし又は縦継ぎしたものであるかないかを問わない。）
243,4409.10,,針葉樹のもの
244,,100,1 引抜材
245,,200,2 玉縁及び繰形
246,,,3 その他のもの
247,,310,(1)マツ属、モミ属（カリフォルニアレッドファー、グランドファー、ノーブルファー及びパシフィックシルバーファーを除く。）、トウヒ属（シトカスプルースを除く。）又はカラマツ属のもの（厚さが160ミリメートル以下のものに限る。）
248,,320,(2)その他のもの
249,,,針葉樹以外のもの
250,4409.21,,竹製のもの
251,,100,1 引抜材
252,,200,2 玉縁及び繰形
253,,900,3 その他のもの
254,4409.22,,熱帯産木材のもの
255,,100,1 引抜材
256,,200,2 玉縁及び繰形
257,,,3 その他のもの
258,,910,(1)ふたばがき科のもの
259,,,(2)その他のもの
260,,991,− パドック（かりん）、たがやさん、紅木、したん又はこくたんのもの
261,,999,− その他のもの
262,4409.29,,その他のもの
263,,100,1 引抜材
264,,200,2 玉縁及び繰形
265,,,3 その他のもの
266,,910,(1)ふたばがき科のもの
267,,,(2)その他のもの
268,,993,− つげ、したん又はこくたんのもの
269,,992,− 桐のもの
270,,999,− その他のもの
271,44.10,,パーティクルボード、オリエンテッドストランドボード（OSB）その他これに類するボード（例えば、ウェファーボード）（木材その他の木質の材料のものに限るものとし、樹脂その他の有機結合剤により凝結させてあるかないかを問わない。）
272,,,木材のもの
273,4410.11,,パーティクルボード
274,,,1 板状のもの
275,,110,− 加工してないもの又はやすりがけを超える加工をしてないもの
276,,120,− メラミンを染み込ませた紙で表面を被覆したもの
277,,190,− その他のもの
278,,900,2 その他のもの
279,4410.12,,オリエンテッドストランドボード（OSB）
280,,,1 板状のもの
281,,110,− 加工してないもの又はやすりがけを超える加工をしてないもの
282,,190,− その他のもの
283,,900,2 その他のもの
284,4410.19,,その他のもの
285,,100,1 板状のもの
286,,900,2 その他のもの
287,4410.90,,その他のもの
288,,100,1 板状のもの
289,,900,2 その他のもの
290,44.11,,繊維板（木材その他の木質の材料のものに限るものとし、樹脂その他の有機物質により結合してあるかないかを問わない。）
291,,,ミディアムデンシティファイバーボード（MDF）
292,4411.12,,厚さが5ミリメートル以下のもの
293,,100,1 密度が1立方センチメートルにつき0.8グラムを超えるもの
294,,200,2 密度が1立方センチメートルにつき0.8グラム以下のもの
295,4411.13,,厚さが5ミリメートルを超え9ミリメートル以下のもの
296,,100,1 密度が1立方センチメートルにつき0.8グラムを超えるもの
297,,200,2 密度が1立方センチメートルにつき0.8グラム以下のもの
298,4411.14,,厚さが9ミリメートルを超えるもの
299,,100,1 密度が1立方センチメートルにつき0.8グラムを超えるもの
300,,200,2 密度が1立方センチメートルにつき0.8グラム以下のもの
301,,,その他のもの
302,4411.92,000,密度が1立方センチメートルにつき0.8グラムを超えるもの
303,4411.93,000,密度が1立方センチメートルにつき0.5グラムを超え0.8グラム以下のもの
304,4411.94,000,密度が1立方センチメートルにつき0.5グラム以下のもの
305,44.12,,合板、ベニヤドパネルその他これらに類する積層木材
306,4412.10,,竹製のもの
307,,,1 合板（木材の単板のみから成るもので各単板の厚さが6ミリメートル以下のものに限る。）
308,,,(1)少なくとも一の外面の単板がダークレッドメランチ、ライトレッドメランチ、ホワイトラワン、シポ、リンバ、オクメ、オベチェ、アカジョアフリカ、サペリ、バイロラ、マホガニー（スウィエテニア属のもの）、パリッサンドルパラ、パリッサンドルリオ又はパリッサンドルロゼのもの
309,,,A ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
310,,111,(a)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
311,,119,(b)その他のもの
312,,,B その他のもの
313,,191,(a)厚さが6ミリメートル未満のもの
314,,199,(b)その他のもの
315,,,(2)その他のもの
316,,,A ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
317,,211,(a)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
318,,219,(b)その他のもの
319,,,B その他のもの
320,,291,(a)厚さが6ミリメートル未満のもの
321,,299,(b)その他のもの
322,,,2 その他のもの
323,,910,(1)集成材
324,,990,(2)その他のもの
325,,,その他の合板（木材（竹製のものを除く。）の単板のみから成るもので各単板の厚さが6ミリメートル以下のものに限る。）
326,4412.31,,少なくとも一の外面の単板が熱帯産木材のもの
327,,,− 少なくとも一の外面の単板がダークレッドメランチ、ライトレッドメランチ、ホワイトラワン、シポ、リンバ、オクメ、オベチェ、アカジョアフリカ、サペリ、バイロラ、マホガニー（スウィエテニア属のもの）、パリッサンドルパラ、パリッサンドルリオ又はパリッサンドルロゼのもの
328,,,1 ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
329,,111,(1)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
330,,191,(2)その他のもの
331,,,2 その他のもの
332,,,(1)厚さが6ミリメートル未満のもの
333,,911,− 厚さが3ミリメートル未満のもの
334,,921,− 厚さが3ミリメートル以上6ミリメートル未満のもの
335,,,(2)その他のもの
336,,931,− 厚さが6ミリメートル以上12ミリメートル未満のもの
337,,941,− 厚さが12ミリメートル以上24ミリメートル未満のもの
338,,951,− 厚さが24ミリメートル以上のもの
339,,,− その他のもの
340,,,−− 少なくとも一の外面の単板がアビュラ、アフロルモシア、アコ、アラン、アンジローバ、アニングレ、アボジラ、アゾベ、バラウ、バルサ、ボッセクレイア、ボッセフォンセ、カチボ、セドロ、ダベーマ、ジベツ、ドウシェ、フラミレ、フレイジョ、フロメイジャー、フーマ、ゲロンガン、イロンバ、インブイア、イペ、イロコ、ジャボティ、ジェルトン、ジェキティバ、ジョンコン、カプール、ケンパス、クルイン、コシポ、コチベ、コト、ロウロ、マカランドゥバ、マコレ、マンディオケイラ、マンソニア、メンクラン、メランチバカウ、メラワン、メルバウ、メルパウ、メルサワ、モアビ、ニアンゴン、ニヤトー、オンザビリ、オレイ、オバンコル、オジゴ、パドック（かりん）、パルダオ、パリッサンドルグアテマラ、パウアマレロ、パウマーフィム、プライ、プナ、クアルバ、ラミン、サキサキ、セプター、スクピラ、スレン、タウアリ、チーク、ティアマ、トラ、ホワイトメランチ、ホワイトセラヤ又はイエローメランチのもの
341,,,1 ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
342,,112,(1)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
343,,192,(2)その他のもの
344,,,2 その他のもの
345,,,(1)厚さが6ミリメートル未満のもの
346,,912,− 厚さが3ミリメートル未満のもの
347,,922,− 厚さが3ミリメートル以上6ミリメートル未満のもの
348,,,(2)その他のもの
349,,932,− 厚さが6ミリメートル以上12ミリメートル未満のもの
350,,942,− 厚さが12ミリメートル以上24ミリメートル未満のもの
351,,952,− 厚さが24ミリメートル以上のもの
352,,,−− その他のもの
353,,,1 ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
354,,118,(1)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
355,,198,(2)その他のもの
356,,,2 その他のもの
357,,,(1)厚さが6ミリメートル未満のもの
358,,918,− 厚さが3ミリメートル未満のもの
359,,928,− 厚さが3ミリメートル以上6ミリメートル未満のもの
360,,,(2)その他のもの
361,,938,− 厚さが6ミリメートル以上12ミリメートル未満のもの
362,,948,− 厚さが12ミリメートル以上24ミリメートル未満のもの
363,,958,− 厚さが24ミリメートル以上のもの
364,4412.33,,その他のもの（少なくとも一の外面の単板が針葉樹以外のうちはんの木（ハンノキ属のもの）、とねりこ（トネリコ属のもの）、ビーチ（ブナ属のもの）、かば（カバノキ属のもの）、桜（サクラ属のもの）、くり（カスタネア属のもの）、にれ（ニレ属のもの）、ユーカリ（ユーカリ属のもの）、ヒッコリー（ペカン属のもの）、栃の木（トチノキ属のもの）、しなの木（シナノキ属のもの）、かえで（カエデ属のもの）、オーク（コナラ属のもの）、プラタナス（スズカケノキ属のもの）、ポプラ若しくはアスペン（ヤマナラシ属のもの）、はりえんじゆ（ハリエンジュ属のもの）、ゆりの木（ユリノキ属のもの）又はウォルナット（クルミ属のもの）のものに限る。）
365,,,1 ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
366,,110,(1)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
367,,190,(2)その他のもの
368,,,2 その他のもの
369,,,(1)厚さが6ミリメートル未満のもの
370,,911,− 厚さが3ミリメートル未満のもの
371,,912,− 厚さが3ミリメートル以上6ミリメートル未満のもの
372,,,(2)その他のもの
373,,991,− 厚さが6ミリメートル以上12ミリメートル未満のもの
374,,992,− 厚さが12ミリメートル以上24ミリメートル未満のもの
375,,993,− 厚さが24ミリメートル以上のもの
376,4412.34,,その他のもの（少なくとも一の外面の単板が針葉樹以外のものに限るものとし、第4412.33号のものを除く。）
377,,,1 ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
378,,110,(1)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
379,,190,(2)その他のもの
380,,,2 その他のもの
381,,,(1)厚さが6ミリメートル未満のもの
382,,911,− 厚さが3ミリメートル未満のもの
383,,912,− 厚さが3ミリメートル以上6ミリメートル未満のもの
384,,,(2)その他のもの
385,,991,− 厚さが6ミリメートル以上12ミリメートル未満のもの
386,,992,− 厚さが12ミリメートル以上24ミリメートル未満のもの
387,,993,− 厚さが24ミリメートル以上のもの
388,4412.39,,その他のもの（いずれの外面の単板も針葉樹のものに限る。）
389,,,1 ワニス塗装、プリント、溝付け、オーバーレイその他これらに類する表面加工をしたもの
390,,110,(1)側面にさねはぎ加工、溝付けその他これらに類する加工をしたもの
391,,190,(2)その他のもの
392,,,2 その他のもの
393,,910,(1)厚さが6ミリメートル未満のもの
394,,,(2)その他のもの
395,,991,− 厚さが6ミリメートル以上12ミリメートル未満のもの
396,,992,− 厚さが12ミリメートル以上のもの
397,,,単板積層材（LVL）
398,4412.41,000,少なくとも一の外面の単板が熱帯産木材のもの
399,4412.42,000,その他のもの（少なくとも一の外面の単板が針葉樹以外のものに限る。）
400,4412.49,,その他のもの（いずれの外面の単板も針葉樹のものに限る。）
401,,010,− 少なくとも一の単板が熱帯産木材のもの
402,,090,− その他のもの
403,,,ブロックボード、ラミンボード及びバッテンボード
404,4412.51,,少なくとも一の外面の板が熱帯産木材のもの
405,,100,1 集成材
406,,900,2 その他のもの
407,4412.52,,その他のもの（少なくとも一の外面の板が針葉樹以外のものに限る。）
408,,100,1 集成材
409,,900,2 その他のもの
410,4412.59,,その他のもの（いずれの外面の板も針葉樹のものに限る。）
411,,100,1 集成材
412,,900,2 その他のもの
413,,,その他のもの
414,4412.91,,少なくとも一の外面の板が熱帯産木材のもの
415,,100,1 集成材
416,,900,2 その他のもの
417,4412.92,,その他のもの（少なくとも一の外面の板が針葉樹以外のものに限る。）
418,,100,1 集成材
419,,900,2 その他のもの
420,4412.99,,その他のもの（いずれの外面の板も針葉樹のものに限る。）
421,,,1 集成材
422,,110,− 少なくとも一の単板が熱帯産木材のもの
423,,190,− その他のもの
424,,,2 その他のもの
425,,910,− 少なくとも一の単板が熱帯産木材のもの
426,,990,− その他のもの
427,44.13,,
428,4413.00,000,改良木材（塊状、板状、ストリップ状又は形材のものに限る。）
429,44.14,,木製の額縁、鏡枠その他これらに類する縁
430,4414.10,000,熱帯産木材のもの
431,4414.90,000,その他のもの
432,44.15,,木製のケース、箱、クレート、ドラムその他これらに類する包装容器、木製のケーブルドラム及び木製のパレット、ボックスパレットその他の積載用ボード並びに木製のパレット枠
433,4415.10,000,ケース、箱、クレート、ドラムその他これらに類する包装容器及びケーブルドラム
434,4415.20,000,パレット、ボックスパレットその他の積載用ボード及びパレット枠
435,44.16,,
436,4416.00,000,木製のたる、おけその他これらに類する容器及び木製のこれらの部分品（たる材及びおけ材を含む。）
437,44.17,,
438,4417.00,,木製の工具並びに工具、ほうき又はブラシの木製のボデー、柄及び握り並びに靴の木型
439,,010,1 靴の木型
440,,020,2 その他のもの
441,44.18,,木製建具及び建築用木工品（セルラーウッドパネル、組み合わせた床用パネル及びこけら板を含む。）
442,,,窓及びフランス窓並びにこれらの枠
443,4418.11,000,熱帯産木材のもの
444,4418.19,000,その他のもの
445,,,戸及びその枠並びに敷居
446,4418.21,000,熱帯産木材のもの
447,4418.29,000,その他のもの
448,4418.30,000,くい及びはり（第4418.81号から第4418.89号までの物品を除く。）
449,4418.40,000,コンクリート型枠
450,4418.50,000,こけら板
451,,,組み合わせた床用パネル
452,4418.73,000,竹製のもの及び少なくとも最上層（摩耗層）が竹製のもの
453,4418.74,000,その他のもの（モザイク状の床用のものに限る。）
454,4418.75,000,その他のもの（多層のものに限る。）
455,4418.79,000,その他のもの
456,,,構造設計用木材製品
457,4418.81,,構造用集成材（グルラム）
458,,100,− 竹製のもの
459,,,− その他のもの
460,,910,−− くい及びはり
461,,,−− その他のもの
462,,991,−−− 横断面における短辺が15センチメートル以上のもので、横断面の面積が300平方センチメートル以上のもの並びに横断面が長方形（正方形を含む。）でないもの
463,,992,−−− 横断面における短辺が7.5センチメートル以上で、長辺が15センチメートル以上のもの（この号の991に掲げるものを除く。）
464,,999,−−− その他のもの
465,4418.82,,直交集成板（CLT又はX-ラム）
466,,,1 いずれのラミナも厚さが12ミリメートル以上のもの
467,,110,− 長さが900ミリメートル以上で、幅が300ミリメートル以上のもの
468,,190,− その他のもの
469,,900,2 その他のもの
470,4418.83,,Ｉ型はり
471,,100,− 竹製のもの
472,,900,− その他のもの
473,4418.89,,その他のもの
474,,100,− 竹製のもの
475,,,− その他のもの
476,,910,−− くい及びはり
477,,990,−− その他のもの
478,,,その他のもの
479,4418.91,,竹製のもの
480,,110,1 セルラーバンブーパネル
481,,,2 その他のもの
482,,210,(1)建具及び床柱
483,,,(2)その他のもの
484,,221,− 欄間
485,,222,− その他の床用パネル及び組み合わせた床用以外のパネル
486,,229,− その他のもの
487,4418.92,000,セルラーウッドパネル
488,4418.99,,その他のもの
489,,210,1 木製の建具及び床柱
490,,,2 その他のもの
491,,221,− 欄間
492,,222,− その他の床用パネル及び組み合わせた床用以外のパネル
493,,229,− その他のもの
494,44.19,,木製の食卓用品及び台所用品
495,,,竹製のもの
496,4419.11,000,製パン用の板、まな板その他これらに類する板
497,4419.12,,箸
498,,100,1 割り箸
499,,900,2 その他のもの
500,4419.19,000,その他のもの
501,4419.20,,熱帯産木材のもの
502,,100,1 割り箸
503,,900,2 その他のもの
504,4419.90,,その他のもの
505,,100,1 割り箸
506,,900,2 その他のもの
507,44.20,,寄せ木し又は象眼した木材、宝石用又は刃物用の木製の箱、ケースその他これらに類する製品及び木製の小像その他の装飾品並びに第94類に属しない木製の家具
508,,,小像その他の装飾品
509,4420.11,000,熱帯産木材のもの
510,4420.19,000,その他のもの
511,4420.90,,その他のもの
512,,010,1 寄せ木し又は象眼した木材
513,,090,2 その他のもの
514,44.21,,その他の木製品
515,4421.10,000,衣類用ハンガー
516,4421.20,,棺
517,,100,1 かりん、つげ、たがやさん、紅木、したん又はこくたん（しまこくたんを除く。）のもの
518,,,2 その他のもの
519,,910,− 縦にひいた木材をはぎ合わせたもの（縦継ぎしたものであるかないかを問わない。）
520,,990,− その他のもの
521,,,その他のもの
522,4421.91,,竹製のもの
523,,100,1 串
524,,200,2 マッチの軸木
525,,,3 その他のもの
526,,910,− 扇子、うちわ、これらの骨及び柄並びに扇子又はうちわの骨又は柄の部分品
527,,,− その他のもの
528,,991,−− 縦にひいた木材をはぎ合わせたもの（縦継ぎしたものであるかないかを問わない。）
529,,999,−− その他のもの
530,4421.99,,その他のもの
531,,100,1 マッチの軸木
532,,,2 その他のもの
533,,910,(1)かりん、つげ、たがやさん、紅木、したん又はこくたん（しまこくたんを除く。）のもの
534,,,(2)その他のもの
535,,920,− 扇子、うちわ、これらの骨及び柄並びに扇子又はうちわの骨又は柄の部分品
536,,,− その他のもの
537,,991,−− 縦にひいた木材をはぎ合わせたもの（縦継ぎしたものであるかないかを問わない。）
538,,999,−− その他のもの
