,hs_code,suffix,description
0,25.01,,
1,2501.00,,塩（食卓塩及び変性させた塩を含むものとし、水溶液であるかないか又は固結防止剤を含有するかしないかを問わない。）、純塩化ナトリウム（水溶液であるかないか又は固結防止剤を含有するかしないかを問わない。）及び海水
2,,010,1 塩及び純塩化ナトリウム（目開きが2.8ミリメートルのふるい（織金網製のものに限る。）に対する通過率が全重量の70％以上のもの及び凝結させたものに限るものとし、水溶液を除く。）
3,,090,2 その他のもの
4,25.02,,
5,2502.00,000,硫化鉄鉱（焼いてないものに限る。）
6,25.03,,
7,2503.00,000,硫黄（昇華硫黄、沈降硫黄及びコロイド硫黄を除く。）
8,25.04,,天然黒鉛
9,2504.10,000,粉状又はフレーク状のもの
10,2504.90,000,その他のもの
11,25.05,,天然の砂（着色してあるかないかを問わないものとし、第26類の砂状の金属鉱を除く。）
12,2505.10,000,けい砂
13,2505.90,000,その他のもの
14,25.06,,石英（天然の砂を除く。）及びけい岩（粗削りしてあるかないか又はのこぎりでひくことその他の方法により長方形（正方形を含む。）の塊状若しくは板状に単に切つてあるかないかを問わない。）
15,2506.10,000,石英
16,2506.20,000,けい岩
17,25.07,,
18,2507.00,000,カオリンその他のカオリン系粘土（焼いてあるかないかを問わない。）
19,25.08,,その他の粘土、アンダルーサイト、カイアナイト及びシリマナイト（焼いてあるかないかを問わないものとし、第68.06項のエキスパンデッドクレーを除く。）並びにムライト、シャモット及びダイナスアース
20,2508.10,000,ベントナイト
21,2508.30,000,耐火粘土
22,2508.40,,その他の粘土
23,,010,− ばん土頁岩
24,,090,− その他のもの
25,2508.50,000,アンダルーサイト、カイアナイト及びシリマナイト
26,2508.60,000,ムライト
27,2508.70,000,シャモット及びダイナスアース
28,25.09,,
29,2509.00,000,白亜
30,25.10,,天然のりん酸カルシウム及びりん酸アルミニウムカルシウム並びにりん酸塩を含有する白亜
31,2510.10,000,粉砕してないもの
32,2510.20,000,粉砕したもの
33,25.11,,天然の硫酸バリウム（重晶石）及び天然の炭酸バリウム（毒重石。焼いてあるかないかを問わないものとし、第28.16項の酸化バリウムを除く。）
34,2511.10,000,天然の硫酸バリウム（重晶石）
35,2511.20,000,天然の炭酸バリウム（毒重石）
36,25.12,,
37,2512.00,000,けいそう土その他これに類するけい酸質の土（見掛け比重が1以下のものに限るものとし、焼いてあるかないかを問わない。）
38,25.13,,コランダム、ガーネットその他の研磨用の材料（天然のものに限るものとし、熱処理をしてあるかないかを問わない。）、パミスストーン及びエメリー
39,2513.10,000,パミスストーン
40,2513.20,000,エメリー、天然のコランダム、天然のガーネットその他の天然の研磨用の材料
41,25.14,,
42,2514.00,000,スレート（粗削りしてあるかないか又はのこぎりでひくことその他の方法により長方形（正方形を含む。）の塊状若しくは板状に単に切つてあるかないかを問わない。）
