,hs_code,suffix,description
44,8207.20,000,金属の引抜き用又は押出し用のダイス
45,8207.30,000,プレス用、型打ち用又は押抜き用の工具
46,8207.40,000,ねじ立て用又はねじ切り用の工具
47,8207.50,,穴あけ用工具（削岩用のものを除く。）
48,,010,− 高速度鋼のもの
49,,090,− その他のもの
50,8207.60,000,中ぐり用又はブローチ削り用の工具
51,8207.70,,フライス削り用工具
52,,010,− 高速度鋼のもの
53,,090,− その他のもの
54,8207.80,000,切削用工具
55,8207.90,,その他の互換性工具
56,,010,− 作用する部分にダイヤモンドを使用したもの
57,,090,− その他のもの
58,82.08,,機械用又は器具用のナイフ及び刃
59,8208.10,000,金属加工用のもの
60,8208.20,000,木工用のもの
61,8208.30,000,台所用のもの及び食品工業用の機械に使用するもの
62,8208.40,000,農業用、園芸用又は林業用の機械に使用するもの
63,8208.90,000,その他のもの
64,82.09,,
65,8209.00,,工具用の板、棒、チップその他これらに類する物品（サーメットのもので、取り付けてないものに限る。）
66,,010,− スローアウェイチップ
67,,090,− その他のもの
68,82.10,,
69,8210.00,000,手動式器具（飲食物の調製に使用するもので、重量が10キログラム以下のものに限る。）
70,82.11,,刃を付けたナイフ（剪定ナイフを含み、のこ歯状の刃を有するか有しないかを問わないものとし、第82.08項のナイフを除く。）及びその刃
71,8211.10,000,詰合せセット
72,,,その他のもの
73,8211.91,000,テーブルナイフ（固定刃のものに限る。）
74,8211.92,000,その他のナイフ（固定刃のものに限る。）
75,8211.93,000,その他のナイフ（固定刃のものを除く。）
76,8211.94,000,刃
77,8211.95,000,卑金属製の柄
78,82.12,,かみそり及びその刃（かみそりの刃のブランクでストリップ状のものを含む。）
79,8212.10,,かみそり
80,,010,− 安全かみそり（刃入りのセットを含む。）
81,,090,− その他のもの
82,8212.20,000,安全かみそりの刃（かみそりの刃のブランクでストリップ状のものを含む。）
83,8212.90,000,その他の部分品
84,82.13,,
85,8213.00,000,はさみ、テーラースシヤーその他これらに類するはさみ及びこれらの刃
86,82.14,,その他の刃物（例えば、バリカン、肉切り用又は台所用のクリーバー、チョッパー、ミンシングナイフ及びペーパーナイフ）並びにマニキュア用又はペディキュア用のセット及び用具（つめやすりを含む。）
87,8214.10,000,ペーパーナイフ、レターオープナー、擦り消し用ナイフ及び鉛筆削り並びにこれらの刃
88,8214.20,000,マニキュア用又はペディキュア用のセット及び用具（つめやすりを含む。）
89,8214.90,000,その他のもの
90,82.15,,スプーン、フォーク、ひしやく、しやくし、ケーキサーバー、フィッシュナイフ、バターナイフ、砂糖挟みその他これらに類する台所用具及び食卓用具
91,8215.10,000,詰合せセット（貴金属をめつきした少なくとも一の製品を含むものに限る。）
92,8215.20,000,その他の詰合せセット
93,,,その他のもの
94,8215.91,000,貴金属をめつきしたもの
95,8215.99,000,その他のもの
