,hs_code,suffix,description
257,84.22,,皿洗機、清浄用又は乾燥用の機械（瓶その他の容器に使用するものに限る。）、充てん用、封口用、封止用又はラベル張付け用の機械（瓶、缶、箱、袋その他の容器に使用するものに限る。）、瓶、ジャー、チューブその他これらに類する容器の口金取付け用の機械その他の包装機械（熱収縮包装用機械を含む。）及び飲料用の炭酸ガス注入機
258,,,皿洗機
259,8422.11,000,家庭用のもの
260,8422.19,000,その他のもの
261,8422.20,000,清浄用又は乾燥用の機械（瓶その他の容器に使用するものに限る。）
262,8422.30,,充てん用、封口用、封止用又はラベル張付け用の機械（瓶、缶、箱、袋その他の容器に使用するものに限る。）、瓶、ジャー、チューブその他これらに類する容器の口金取付け用の機械及び飲料用の炭酸ガス注入機
263,,020,− 容器成形充てん機
264,,090,− その他のもの
265,8422.40,,その他の包装機械（熱収縮包装用機械を含む。）
266,,010,− オートマチックラッピングマシン
267,,090,− その他のもの
268,8422.90,000,部分品
269,84.23,,重量測定機器（重量測定式の計数機及び検査機を含むものとし、感量が50ミリグラム以内のはかりを除く。）及び分銅
270,8423.10,000,体重測定機器（乳児用はかりを含む。）及び家庭用はかり
271,8423.20,000,コンベヤ上の物品を連続的に計量するはかり
272,8423.30,000,定量はかり及び袋又は容器の中へあらかじめ決めた重さの材料を送り出すためのはかり（ホッパースケールを含む。）
273,,,その他の重量測定機器
274,8423.81,000,最大ひよう量が30キログラム以下のもの
275,8423.82,000,"最大ひよう量が30キログラムを超え5,000キログラム以下のもの"
276,8423.89,000,その他のもの
277,8423.90,000,分銅及び重量測定機器の部分品
278,84.24,,噴射用、散布用又は噴霧用の機器（液体用又は粉用のものに限るものとし、手動式であるかないかを問わない。）、消火器（消火剤を充填してあるかないかを問わない。）、スプレーガンその他これに類する機器及び蒸気又は砂の吹付け機その他これに類する噴射用機器
279,8424.10,000,消火器（消火剤を充填してあるかないかを問わない。）
280,8424.20,000,スプレーガンその他これに類する機器
281,8424.30,000,蒸気又は砂の吹付け機その他これに類する噴射用機器
282,,,農業用又は園芸用の噴霧器
283,8424.41,000,可搬式噴霧器
284,8424.49,000,その他のもの
285,,,その他の機器
286,8424.82,000,農業用又は園芸用のもの
287,8424.89,000,その他のもの
288,8424.90,,部分品
289,,010,− 消火器、スプレーガン、蒸気又は砂の吹付け機その他これらに類する噴射用機器のもの
290,,090,− その他のもの
291,84.25,,プーリータックル、ホイスト（スキップホイストを除く。）、ウインチ、キャプスタン及びジャッキ
292,,,プーリータックル及びホイスト（スキップホイスト及び車両持上げに使用する種類のホイストを除く。）
293,8425.11,000,電動機により作動するもの
294,8425.19,000,その他のもの
295,,,ウインチ及びキャプスタン
296,8425.31,000,電動機により作動するもの
297,8425.39,000,その他のもの
298,,,ジャッキ及び車両持上げに使用する種類のホイスト
299,8425.41,000,据付け式ジャッキ装置（修理場において使用する種類のものに限る。）
300,8425.42,000,その他のジャッキ及びホイスト（液圧式のものに限る。）
301,8425.49,000,その他のもの
302,84.26,,デリック、クレーン（ケーブルクレーンを含む。）、移動式リフティングフレーム、ストラッドルキャリヤー及びクレーンを装備した作業トラック
303,,,天井クレーン、トランスポータークレーン、ガントリークレーン、橋型クレーン、移動式リフティングフレーム及びストラッドルキャリヤー
304,8426.11,000,固定した支持物に取り付けた天井クレーン
305,8426.12,000,タイヤ付き移動式リフティングフレーム及びストラッドルキャリヤー
306,8426.19,000,その他のもの
307,8426.20,000,タワークレーン
308,8426.30,000,門形ジブクレーン
309,,,その他の機械（自走式のものに限る。）
310,8426.41,000,タイヤ付きのもの
311,8426.49,000,その他のもの
312,,,その他の機械
313,8426.91,000,道路走行車両に装備するために設計したもの
314,8426.99,000,その他のもの
315,84.27,,フォークリフトトラック及び持上げ用又は荷扱い用の機器を装備したその他の作業トラック
316,8427.10,000,自走式トラック（電動機により作動するものに限る。）
317,8427.20,000,その他の自走式トラック
318,8427.90,000,その他のトラック
319,84.28,,その他の持上げ用、荷扱い用、積込み用又は荷卸し用の機械（例えば、昇降機、エスカレーター、コンベヤ及びロープウェー）
320,8428.10,000,昇降機及びスキップホイスト
321,8428.20,000,ニューマチックエレベーター及びニューマチックコンベヤ
322,,,その他の連続作動式の昇降機及びコンベヤ（貨物用のものに限る。）
323,8428.31,000,地下で使用するために特に設計したもの
324,8428.32,000,その他のもの（バケット型のものに限る。）
325,8428.33,000,その他のもの（ベルト型のものに限る。）
326,8428.39,000,その他のもの
327,8428.40,000,エスカレーター及び移動式歩道
328,8428.60,000,ロープウェー、いすリフト、スキーの引き綱及びケーブルカー用けん引装置
329,8428.70,000,産業用ロボット
330,8428.90,000,その他の機械
331,84.29,,ブルドーザー、アングルドーザー、地ならし機、スクレーパー、メカニカルショベル、エキスカベーター、ショベルローダー、突固め用機械及びロードローラー（自走式のものに限る。）
332,,,ブルドーザー及びアングルドーザー
333,8429.11,000,無限軌道式のもの
334,8429.19,000,その他のもの
335,8429.20,000,地ならし機
336,8429.30,000,スクレーパー
337,8429.40,000,突固め用機械及びロードローラー
338,,,メカニカルショベル、エキスカベーター及びショベルローダー
339,8429.51,000,フロントエンド型ショベルローダー
340,8429.52,000,上部構造が360度回転するもの
341,8429.59,000,その他のもの
342,84.30,,その他の移動用、地ならし用、削り用、掘削用、突固め用、採掘用又はせん孔用の機械（土壌用、鉱物用又は鉱石用のものに限る。）並びにくい打ち機、くい抜き機及び除雪機
343,8430.10,000,くい打ち機及びくい抜き機
344,8430.20,000,除雪機
345,,,コールカッター、削岩機及びトンネル掘削機
346,8430.31,000,自走式のもの
347,8430.39,000,その他のもの
348,,,その他のせん孔用又は掘削用の機械
349,8430.41,000,自走式のもの
350,8430.49,000,その他のもの
351,8430.50,000,その他の機械（自走式のものに限る。）
352,,,その他の機械（自走式のものを除く。）
353,8430.61,000,突固め用機械
354,8430.69,000,その他のもの
355,84.31,,第84.25項から第84.30項までの機械に専ら又は主として使用する部分品
356,8431.10,000,第84.25項の機械のもの
357,8431.20,000,第84.27項の機械のもの
358,,,第84.28項の機械のもの
359,8431.31,000,昇降機、スキップホイスト又はエスカレーターのもの
360,8431.39,000,その他のもの
361,,,第84.26項、第84.29項又は第84.30項の機械のもの
362,8431.41,000,バケット、ショベル、グラブ及びグリップ
363,8431.42,000,ブルドーザー又はアングルドーザーのブレード
364,8431.43,000,第8430.41号又は第8430.49号のせん孔用又は掘削用の機械の部分品
365,8431.49,,その他のもの
366,,010,− 第84.26項の機械のもの
367,,020,− その他のもの
368,84.32,,農業用、園芸用又は林業用の機械（整地用又は耕作用のものに限る。）及び芝生用又は運動場用のローラー
369,8432.10,000,プラウ
370,,,ハロー、スカリファイヤー、カルチベーター、除草機及びホー
371,8432.21,000,ディスクハロー
372,8432.29,000,その他のもの
373,,,播種機、植付け機及び移植機
374,8432.31,000,不耕起栽培用の播種機、植付け機及び移植機
375,8432.39,000,その他のもの
376,,,肥料散布機
377,8432.41,000,堆肥散布機
378,8432.42,000,施肥機
379,8432.80,000,その他の機械
380,8432.90,000,部分品
381,84.33,,収穫機及び脱穀機（わら用又は牧草用のベーラーを含む。）、草刈機並びに卵、果実その他の農産物の清浄用、分類用又は格付け用の機械（第84.37項の機械を除く。）
382,,,芝生用、公園用又は運動場用の草刈機
383,8433.11,000,動力駆動式のもの（水平面上を回転して刈り込む装置を有するものに限る。）
384,8433.19,000,その他のもの
385,8433.20,000,その他の草刈機（トラクター装着用のカッターバーを含む。）
386,8433.30,000,その他の乾草製造用機械
387,8433.40,000,わら用又は牧草用のベーラー（ピックアップベーラーを含む。）
388,,,その他の収穫機及び脱穀機
389,8433.51,000,コンバイン
390,8433.52,000,その他の脱穀機
391,8433.53,000,根菜類又は塊茎の収穫機
392,8433.59,000,その他のもの
393,8433.60,000,卵、果実その他の農産物の清浄用、分類用又は格付け用の機械
394,8433.90,000,部分品
395,84.34,,搾乳機及び酪農機械
396,8434.10,000,搾乳機
397,8434.20,000,酪農機械
398,8434.90,000,部分品
399,84.35,,プレス、破砕機その他これらに類する機械（ぶどう酒、りんご酒、果汁その他これらに類する飲料の製造用のものに限る。）
400,8435.10,000,機械
401,8435.90,000,部分品
402,84.36,,その他の農業用、園芸用、林業用、家きん飼育用又は養蜂用の機械（機械装置又は加熱装置を有する発芽用機器を含む。）並びに家きんのふ卵器及び育すう器
403,8436.10,000,飼料調製用機械
404,,,家きんの飼育器、ふ卵器及び育すう器
405,8436.21,000,家きんのふ卵器及び育すう器
406,8436.29,000,その他のもの
407,8436.80,000,その他の機械
408,,,部分品
409,8436.91,000,家きんの飼育器、ふ卵器又は育すう器のもの
410,8436.99,000,その他のもの
411,84.37,,種、穀物又は乾燥した豆の清浄用、分類用又は格付け用の機械並びに製粉業用の機械及び穀物又は乾燥した豆の加工機械（農場用のものを除く。）
412,8437.10,000,種、穀物又は乾燥した豆の清浄用、分類用又は格付け用の機械
413,8437.80,000,その他の機械
414,8437.90,000,部分品
415,84.38,,飲食料品の調製業用又は製造業用の機械（動物性油脂、植物性油脂又は微生物性油脂の抽出用又は調製用の機械及びこの類の他の項に該当するものを除く。）
416,8438.10,000,ベーカリー機械及びマカロニ、スパゲッティその他これらに類する物品の製造機械
417,8438.20,000,菓子、ココア又はチョコレートの製造機械
418,8438.30,000,砂糖製造機械
419,8438.40,000,醸造用機械
420,8438.50,000,肉又は家きんの調製用機械
421,8438.60,000,果実、ナット又は野菜の調製用機械
422,8438.80,000,その他の機械
423,8438.90,000,部分品
424,84.39,,繊維素繊維を原料とするパルプの製造機械及び紙又は板紙の製造用又は仕上げ用の機械
425,8439.10,000,繊維素繊維を原料とするパルプの製造機械
426,8439.20,000,紙又は板紙の製造機械
427,8439.30,000,紙又は板紙の仕上げ用機械
428,,,部分品
429,8439.91,000,繊維素繊維を原料とするパルプの製造機械のもの
430,8439.99,000,その他のもの
431,84.40,,製本用機械（製本ミシンを含む。）
432,8440.10,,機械
433,,010,− 本とじ機及び製本ミシン
434,,090,− その他のもの
435,8440.90,000,部分品
436,84.41,,その他の製紙用パルプ、紙又は板紙の加工機械（切断機を含む。）
437,8441.10,000,切断機
438,8441.20,000,袋又は封筒の製造機械
439,8441.30,000,箱、ケース、筒、ドラムその他これらに類する容器の製造機械（型を使用する成形により製造する機械を除く。）
440,8441.40,000,製紙用パルプ、紙又は板紙の成形用機械（型を使用するものに限る。）
441,8441.80,000,その他の機械
442,8441.90,000,部分品
443,84.42,,プレート、シリンダーその他の印刷用コンポーネントの調製用又は製造用の機器（第84.56項から第84.65項までの機械を除く。）、プレート、シリンダーその他の印刷用コンポーネント並びに印刷用に平削りし、砂目にし、研磨し又はその他の調製をしたプレート、シリンダー及びリソグラフィックストーン
444,8442.30,000,印刷用コンポーネントの調製用又は製造用の機器
445,8442.40,000,第8442.30号の機器の部分品
446,8442.50,000,プレート、シリンダーその他の印刷用コンポーネント並びに印刷用に平削りし、砂目にし、研磨し又はその他の調製をしたプレート、シリンダー及びリソグラフィックストーン
447,84.43,,印刷機（第84.42項のプレート、シリンダーその他の印刷用コンポーネントにより印刷に使用するもの）、その他のプリンター、複写機及びファクシミリ（結合してあるかないかを問わない。）並びに部分品及び附属品
448,,,印刷機（第84.42項のプレート、シリンダーその他の印刷用コンポーネントにより印刷に使用するもの）
449,8443.11,000,オフセット印刷機（巻紙式のものに限る。）
450,8443.12,000,オフセット印刷機（枚葉式で事務所用のものに限るとし、広げた状態でシートの一方が22センチメートル以下、他方が36センチメートル以下のもの）
451,8443.13,000,その他のオフセット印刷機
452,8443.14,000,凸版印刷機（巻紙式のものに限るものとし、フレキソ印刷機を除く。）
453,8443.15,000,凸版印刷機（巻紙式以外のものに限るものとし、フレキソ印刷機を除く。）
454,8443.16,000,フレキソ印刷機
455,8443.17,000,グラビア印刷機
456,8443.19,000,その他のもの
457,,,その他のプリンター、複写機及びファクシミリ（結合してあるかないかを問わない。）
458,8443.31,000,印刷、複写又はファクシミリ送信のうち二以上の機能を有する機械（自動データ処理機械又はネットワークに接続することができるものに限る。）
459,8443.32,,その他のもの（自動データ処理機械又はネットワークに接続することができるものに限る。）
460,,010,− インクジェット方式のプリンター（専ら一辺の長さが297ミリメートルを超え、その他の辺の長さが420ミリメートルを超える長方形（正方形を含む。）のもの（紙であるかないかを問わない。）に印刷するものに限る。）
461,,090,− その他のもの
462,8443.39,,その他のもの
463,,010,− 複写機
464,,090,− その他のもの
465,,,部分品及び附属品
466,8443.91,000,印刷機の部分品及び附属品（第84.42項のプレート、シリンダーその他の印刷用コンポーネントにより印刷に使用するものに限る。）
467,8443.99,000,その他のもの
468,84.44,,
469,8444.00,000,人造繊維用の紡糸機、延伸機、テクスチャード加工機及び切断機
470,84.45,,紡績準備機械並びに精紡機、合糸機、ねん糸機その他の紡織用繊維の糸の製造機械並びにかせ機、糸巻機（よこ糸巻機を含む。）及び第84.46項又は第84.47項の機械に使用する紡織用繊維の糸を準備する機械
471,,,紡績準備機械
472,8445.11,000,カード
473,8445.12,000,コーマ
474,8445.13,000,練条機及び粗紡機
475,8445.19,000,その他のもの
476,8445.20,000,精紡機
477,8445.30,000,合糸機及びねん糸機
478,8445.40,000,糸巻機（よこ糸巻機を含む。）及びかせ機
479,8445.90,000,その他のもの
480,84.46,,織機
481,8446.10,000,織幅が30センチメートル以下のもの
482,,,織幅が30センチメートルを超えるもの（シャットル式のものに限る。）
483,8446.21,000,力織機
484,8446.29,000,その他のもの
485,8446.30,000,織幅が30センチメートルを超えるもの（シャットル式のものを除く。）
486,84.47,,編機、ステッチボンディングマシン、タフティング用機械及びジンプヤーン、チュール、レース、ししゆう布、トリミング、組ひも又は網の製造機械
487,,,丸編機
488,8447.11,000,シリンダーの直径が165ミリメートル以下のもの
489,8447.12,000,シリンダーの直径が165ミリメートルを超えるもの
490,8447.20,000,平型編機及びステッチボンディングマシン
491,8447.90,000,その他のもの
492,84.48,,第84.44項から第84.47項までの機械の補助機械（例えば、ドビー、ジャカード、自動停止装置及びシャットル交換機）並びに第84.44項からこの項までの機械に専ら又は主として使用する部分品及び附属品（例えば、スピンドル、スピンドルフライヤー、針布、コーム、紡糸口金、シャットル、ヘルド、ヘルドフレーム及びメリヤス針）
493,,,第84.44項から第84.47項までの機械の補助機械
494,8448.11,000,ドビー及びジャカード並びにこれらとともに使用する紋紙裁断機、写彫機、紋彫り機及び編成機
495,8448.19,000,その他のもの
496,8448.20,000,第84.44項の機械又はその補助機械の部分品及び附属品
