,hs_code,suffix,description
336,,220,(2)写真用の化学調製品（ワニス、膠着剤、接着剤その他これらに類する調製品を除く。）及び写真用の物品で混合してないもの（使用量にしたもの及び小売用にしたもので直ちに使用可能な形状のものに限る。）
337,,,(3)その他のもの
338,,291,− 水銀の炭化物
339,,299,− その他のもの
340,,,3 有機化合物及びその製品
341,,,(1)植物性なめしエキス並びにタンニン及びその塩、エーテル、エステルその他の誘導体
342,,911,A タンニン及びその誘導体
343,,919,B その他のもの
344,,920,(2)たんぱく質系物質及びその誘導体（アルブミナートその他のアルブミン誘導体を除く。）
345,,990,(3)その他のもの
346,2852.90,,その他のもの
347,,,1 無機化合物及びその製品
348,,110,(1)多硫化物
349,,190,(2)その他のもの
350,,,2 有機化合物及びその製品
351,,210,(1)スルトン及びスルタム
352,,290,(2)その他のもの
353,28.53,,りん化物（化学的に単一であるかないかを問わないものとし、りん鉄を除く。）、その他の無機化合物（蒸留水、伝導度水その他これらに類する純水を含む。）、液体空気（希ガスを除いてあるかないかを問わない。）、圧搾空気及びアマルガム（貴金属のアマルガムを除く。）
354,2853.10,000,塩化シアン
355,2853.90,000,その他のもの
