,hs_code,suffix,description
0,97.01,,書画（肉筆のものに限るものとし、手作業で描き又は装飾した加工物及び第49.06項の図案を除く。）並びにコラージュ及びモザイクその他これらに類する装飾板
1,,,製作後100年を超えたもの
2,9701.21,000,書画
3,9701.22,000,モザイク
4,9701.29,000,その他のもの
5,,,その他のもの
6,9701.91,000,書画
7,9701.92,000,モザイク
8,9701.99,000,その他のもの
9,97.02,,銅版画、木版画、石版画その他の版画
10,9702.10,000,製作後100年を超えたもの
11,9702.90,000,その他のもの
12,97.03,,彫刻、塑像、鋳像その他これらに類する物品（材料を問わない。）
13,9703.10,000,製作後100年を超えたもの
14,9703.90,000,その他のもの
15,97.04,,
16,9704.00,000,郵便切手、収入印紙、郵便料金納付の印影、初日カバー、切手付き書簡類その他これらに類する物品（使用してあるかないかを問わないものとし、第49.07項のものを除く。）
17,97.05,,収集品及び標本（考古学、民族学、史学、動物学、植物学、鉱物学、解剖学、古生物学又は古銭に関するものに限る。）
18,9705.10,000,収集品及び標本（考古学、民族学又は史学に関するものに限る。）
19,,,収集品及び標本（動物学、植物学、鉱物学、解剖学又は古生物学に関するものに限る。）
20,9705.21,000,人体の標本及びその部分品
21,9705.22,000,絶滅種又は絶滅危惧種のもの及びこれらの部分品
22,9705.29,000,その他のもの
23,,,収集品及び標本（古銭に関するものに限る。）
24,9705.31,000,製作後100年を超えたもの
25,9705.39,000,その他のもの
26,97.06,,こつとう（製作後100年を超えたものに限る。）
27,9706.10,000,製作後250年を超えたもの
28,9706.90,000,その他のもの
